162105_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Destroy an enemy unit, then your opponent <keyword=summon>Summons</keyword> the top unit from their deck to a random enemy row.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Destroy an allied unit, then <keyword=summon>Summon</keyword> the top unit from your deck to a random allied row.
162106_fluff;My mark scars the face of our future empress. That is my proudest achievement.
162106_name;Stefan Skellen
162106_tooltip;<keyword=order>Order</keyword>: <keyword=spawn>Spawn</keyword> and play a copy of a Tactic card you played on this turn.
162107_fluff;Tibor's zeal was legendary. It was said when the emperor passed, he'd not so much bow as somersault.
162107_name;Tibor Eggebracht
162107_tooltip;<keyword=deploy>Deploy</keyword>: Your opponent <keyword=summon>Summons</keyword> the top unit from their deck to a random enemy row.
162108_fluff;Astrology, hydromancy, haruspicy, ceromancy. Ovomancy, spodomancy, metroscopy, brontoscopy…
162108_name;Xarthisius
162108_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=reveal>Reveal</keyword> a random card in your deck. If it's a unit, boost self by its power and shuffle it back. If it's an artifact or a special card, play it.
162201_fluff;A ball of fire? Why, naturally. Whatsoever Your Imperial Majesty desires.
162201_name;Albrich
162201_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Move any card from your deck to the top. If it's a unit, boost it by {Boost}.
162202_fluff;Nilfgaardian mages do have a choice: servile submission, or the gallows.
162202_name;Assire var Anahid
162202_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Shuffle a card from the opponent's graveyard into their deck.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Shuffle a card from your graveyard into your deck.
162203_fluff;Cynthia's talents can be deadly. She needs a tight leash.
162203_name;Cynthia
162203_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=spawn>Spawn</keyword> The Guardian and place it at the top of your opponent's deck.
162204_fluff;These are not the hands of an "Excellency," but of a farmer. So we speak peasant to peasant.
162204_name;Peter Saar Gwynleve
162204_tooltip;<keyword=deploy>Deploy</keyword>: Restore a unit to its base power.
162205_fluff;Magic is the highest good. It transcends all borders and divisions.
162205_name;Fringilla Vigo
162205_tooltip;<keyword=order>Order</keyword>: <keyword=reveal>Reveal</keyword> a random special card from your opponent's deck, then <keyword=spawn>Spawn</keyword> and play a copy of it.
162206_fluff;And hands off the girl! Whatever we may be, we're not savages.
162206_name;Sweers
162206_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}.\nIncrease this unit's damage by {Damage2} for each card you have <keyword=reveal>Revealed</keyword>.
162207_fluff;For a fire mage, he's not very… flamboyant.
162207_name;Vanhemar
162207_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Destroy a <keyword=lock>Locked</keyword> enemy unit.
162208_fluff;Letho's got a plan… what could go wrong?
162208_name;Auckes
162208_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=lock>Lock</keyword> an enemy unit.\nIf Serrit is in your hand, <keyword=lock>Lock</keyword> all copies of that unit in the opponent's hand, deck, and on their side of the battlefield.
162209_fluff;We do what we must. I am not ashamed of that.
162209_name;Serrit
162209_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}. If Auckes is in your hand, damage that unit by {Damage2} instead.
162210_fluff;Men require constant alluring. Mystique and refinement do the job quite well.
162210_name;Cantarella
162210_tooltip;<keyword=spying>Spying</keyword>.\n<keyword=deploy>Deploy</keyword>: Play the top card from your opponent's deck.
162211_fluff;To describe the manner in which Duke de Wett led the Verden Group as "incompetent" would be far too kind.
162211_name;Joachim de Wett
162211_tooltip;<keyword=spying>Spying</keyword>.\n<keyword=deploy>Deploy</keyword>: Play the top non-<keyword=spying>Spying</keyword> unit from your deck, then boost it by {Boost}.
162212_fluff;"Here she comes," he thought, "our imperial interest. A mock-princess, a mock-queen for Cintra. A mock-ruler for the mouth of the Yarra, future lifeblood of the empire."
162212_name;False Ciri
162212_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Move an enemy to the other row.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Destroy an enemy artifact.
162213_fluff;"Your Imperial Highness…" blurted out the seneschal, whose presence until now had been thoroughly ignored. "I beg your pardon, but Cahir… My son..."
162213_name;Ceallach Dyffryn
162213_tooltip;<keyword=deploy>Deploy</keyword>:  Remove all statuses from all units on the battlefield.
162301_fluff;Learned a lot at Braibant Military Academy. How to scrub potatoes, for instance.
162301_name;Daerlan Soldier
162301_tooltip;When you <keyword=reveal>Reveal</keyword> this unit, <keyword=summon>Summon</keyword> it from your deck to a random allied row.
162302_fluff;Let historians debate whether spreading plague in a besieged city is ethical. We just care if it's effective.
162302_name;Rot Tosser
162302_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=spawn>Spawn</keyword> and play a Cow Carcass.
162303_fluff;The North has nothing with which it could surprise us.
162303_name;Spotter
162303_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=reveal>Reveal</keyword> a random unit from your opponent's deck and boost self by its power.
162304_fluff;Well... At least, I can't make you more dead...
162304_name;Experimental Remedy
162304_tooltip;Play a bronze unit from your opponent's graveyard.
162305_fluff;I aim for the knees. Always.
162305_name;Deithwen Arbalest
162305_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}, then <keyword=reveal>Reveal</keyword> a random unit from both decks. If yours has more power, repeat the <keyword=deploy>Deploy</keyword> ability.
162306_fluff;Name's terribly misleading, makes it sound like some corpulent reddish arachnid, not an exquisitely engineered weapon of mass destruction...
162306_name;Fire Scorpion
162306_tooltip;<keyword=order>Order</keyword>, <keyword=ranged>Ranged</keyword>: Damage a unit by {Damage}. \n<keyword=charge>Charge</keyword>: {Charges}.\nGain {Charges2} <keyword=charge>Charge</keyword> whenever you play a Tactic card.
162307_fluff;The Impera Brigade never surrenders. Ever.
162307_name;Impera Brigade
162307_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=summon>Summon</keyword> a copy of this unit from your deck to this row.
162308_fluff;Members of the emperor's fanatic body guard fight to the bitter end.
162308_name;Impera Enforcers
162308_tooltip;<keyword=order>Order</keyword>: Damage an enemy by {Damage}.\n<keyword=charge>Charge</keyword>: {Charges}.\nGain {Charges2} <keyword=charge>Charge</keyword> whenever you play a <keyword=spying>Spying</keyword> unit.
162309_fluff;The Emperor will teach the North discipline.
162309_name;Nauzicaa Sergeant
162309_tooltip;Whenever a unit with <keyword=deploy>Deploy</keyword> is played, boost self by {Boost}.
162310_fluff;They call us Death's Heads. Care to find out why?
162310_name;Nauzicaa Brigade
162310_tooltip;<keyword=deploy>Deploy</keyword>: Damage a boosted enemy by {Damage}.
162311_fluff;Pledge your allegiance to our Emperor, Emhyr var Emreis… or die.
162311_name;Alba Pikeman
162311_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy by the number of units on its other row.
162312_fluff;Death and glory!
162312_name;Alba Spearman
162312_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage}. Increase the damage by {Damage2} for each adjacent Soldier.
162313_fluff;Want irrefutable proof of civilization's advance? Look at war. Man gets better at killing with each one.
162313_name;Combat Engineer
162313_tooltip;<keyword=deploy>Deploy</keyword>: If you control an artifact, boost self by {Boost}.
162314_fluff;But… but there's no justice in it! One does not kill the messenger!
162314_name;Emissary
162314_tooltip;<keyword=spying>Spying</keyword>.\n<keyword=deploy>Deploy</keyword>: Boost an ally by {Boost}.
162315_fluff;A spy? No, that's saying far too much. I consider myself more of an observer.
162315_name;Imperial Diplomacy
162315_tooltip;<keyword=create>Create</keyword> and play a bronze unit from your opponent's faction.
162316_fluff;Two ounces of calcium equum, one ounce of rubedo…
162316_name;Alchemist
162316_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Swap the power of {MaxTargets} allies.
162317_fluff;This model specializes in slinging corpses and ripe dung.
162317_name;Mangonel
162317_tooltip;Whenever you <keyword=reveal>Reveal</keyword> a card, damage a random enemy by {Damage}.
162318_fluff;Sons of noble houses, born in the City of the Golden Towers, form the elite backbone of the Imperial Army.
162318_name;Nilfgaardian Knight
162318_tooltip;<keyword=deploy>Deploy</keyword>: Boost an enemy by {Boost}. If there are no enemy units, destroy self.
162401_fluff;Stone fists to stop intruders armed with swords. Ironclad logic to stop those armed with lies.
162401_name;The Guardian
162401_tooltip;No ability.
162402_fluff;That a bird? That a griffin? Naye! That's a…
162402_name;Cow Carcass
162402_tooltip;<keyword=spying>Spying</keyword>. <keyword=doomed>Doomed</keyword>.\nAfter 1 turn, on turn end, destroy this unit and the unit on its left.
163101_fluff;In Nilfgaard, trustful people are considered an endangered species.
163101_name;Treason
163101_tooltip;Force an enemy unit to damage adjacent units by its own power.
163201_fluff;Many believe the empire's power rests upon the shoulders of its disciplined army and dutiful mages. In truth, the Nilfgaardian floren rules the world.
163201_name;Bribery
163201_tooltip;<keyword=create>Create</keyword> a unit from your opponent's starting deck, then play it.
2_name_lt;Impenetrable Fog
2_tooltip_lt;For {Counter} turns, on turn start, damage the highest unit on this row by {Damage}.
200008_fluff;A mage responsible for dozens of brilliant inventions. The mind of a generation. Commonly referred to around the Continent as "that bloke with the dish."
200008_name;Petri's Philter
200008_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Boost an ally by {Boost} and give it <keyword=zeal>Zeal</keyword>.
200018_fluff;Vicovaro scholars have determined that, in the absence of imperial aid, drought-stricken provinces lose half their population, two-thirds of their livestock and all their will to rebel.
200018_name;Korathi Heatwave
200018_tooltip;<keyword=banish>Banish</keyword> a unit or an artifact.
200019_fluff;We are but pawns in a game played by old men, sent to fight and die on their senile whims…
200019_name;Marching Orders
200019_tooltip;Play the lowest unit from your deck.
200020_fluff;We have ways of making you talk… alive or dead.
200020_name;Necromancy
200020_tooltip;Play a bronze unit from your graveyard and give it <keyword=doomed>Doomed</keyword>.
200022_fluff;There exist a great many realities outside our own… With the right knowledge, one can contact them and summon beings beyond human fathoming.
200022_name;Summoning Circle
200022_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Play a unit from your deck whose Recruit Cost is less than or equal to Summoning Circle's <keyword=charge>Charge</keyword> count, then remove all <keyword=charge>Charges</keyword>.\n<keyword=charge>Charge</keyword>: {Charges2}.\nEvery turn, on turn start, gain {Charges} <keyword=charge>Charge</keyword>.
200023_fluff;"If substance makes contact with eyes, rinse immediately with cold water, then commence drawing up will."
200023_name;Arachas Venom
200023_tooltip;Damage a unit by {Damage}. If it was destroyed, damage its adjacent units by {Damage}.
200026_fluff;For hundreds of years, Avallac'h tried to recreate the Elder Blood gene through back breeding - yet the elven children thus fostered were but dim sparks compared to Lara's flame.
200026_name;Wild Hunt Navigator
200026_tooltip;<keyword=deploy>Deploy</keyword>: Boost an allied unit by {Boost}. If you control the highest unit, boost by {Boost2} instead.
200028_fluff;Blood for Svalblod! Skulls for his throne!
200028_name;Vabjorn
200028_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Destroy a damaged enemy.
200030_fluff;The old baron treated poachers mercilessly. Luckily for Milaen, the old baron was dead and his men, desperate outlaws.
200030_name;Milaen
200030_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Damage an enemy by {Damage}.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Damage {MaxTargets} enemies by {Damage2}.
200031_fluff;He would just sit there and stare at me, not saying a word. His eyes, they were… fish-like, somehow. No brows, no lashes… Just these balls of water, with a black stone sunk in each. He would devour me with those eyes in total silence. That frightened me more than the beatings.
200031_name;Leo Bonhart
200031_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Destroy an enemy with {Power} or more power.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Destroy a Witcher.
200032_fluff;When Cintra fell, Attre followed, leaving its defenders a choice: accept the Nilfgaardian leash or die.
200032_name;Rainfarn of Attre
200032_tooltip;<keyword=deploy>Deploy</keyword>: Boost an enemy by {Boost}, then boost self by {Boost}.
200033_fluff;The adepts' every whim is catered to - they live like princesses at Aretuza. And in turn half the city lives off servicing them: seamstresses, milliners, confectioners, delivery boys…
200033_name;Aretuza Adept
200033_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>, <keyword=ranged>Ranged</keyword>: Give {Charges} <keyword=charge>Charge</keyword> to an allied unit.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
200036_fluff;Think o' the greater good?! War's the greatest good, the greatest bad, the greatest damn anythin' man's ever come up with!
200036_name;Drummond Warmonger
200036_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>, <keyword=bloodthirst>Bloodthirst</keyword> {Bloodthirst}: Destroy an enemy artifact.
200037_fluff;Don't stare at his eye, he hates that…
200037_name;Cyclops
200037_tooltip;<keyword=deploy>Deploy</keyword>: Destroy an adjacent allied unit and damage an enemy by its power.
200038_fluff;Folklore claims they sprout from soil watered with the blood of the dying. Thus they flourish in grounds consecrated by pogroms, dark rituals or brutal murders.
200038_name;Archespore
200038_tooltip;<keyword=thrive>Thrive</keyword>.\n<keyword=deploy>Deploy</keyword>: Damage a random enemy by {Damage}. \n<keyword=deathwish>Deathwish</keyword>: Repeat the <keyword=deploy>Deploy</keyword> ability.
200039_fluff;As long as we stand, no human foot shall trample Dol Blathanna's meadows.
200039_name;Dol Blathanna Sentry
200039_tooltip;<keyword=melee>Melee</keyword>: Whenever an enemy is moved to the other row, damage it by {Damage}.\n<keyword=ranged>Ranged</keyword>: Whenever an ally is moved to the other row, boost it by {Boost}.
200040_fluff;Ahh, ye gave me a good laugh there, Nordling! Why, this bastard, ye couldn't even grip it, let alone gut me with it.
200040_name;An Craite Greatsword
200040_tooltip;Whenever an enemy on the opposite row takes damage, boost self by {Boost}.
200041_fluff;Not the best for taking cities, but great for razing them to the ground.
200041_name;Hefty Helge
200041_tooltip;<keyword=immune>Immune</keyword>.\n<keyword=order>Order</keyword>: Damage an enemy by {Damage} for each Soldier on this row.
200042_fluff;Hunting on Mahakam's craggy cliffs is not particularly easy… but nor are dwarves particularly put off by danger.
200042_name;Mahakam Marauder
200042_tooltip;<keyword=deploy>Deploy</keyword>: If this unit is already boosted, gain <keyword=resilient>Resilience</keyword>.
200043_fluff;Once proud jarl of Clan Tordarroch, now a muttering madman.
200043_name;Harald Houndsnout
200043_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=spawn>Spawn</keyword> {MaxTargets} of Harald's Pals and <keyword=summon>Summon</keyword> them to your other allied row.\n<keyword=order>Order</keyword>: Damage an ally by {Damage}.\n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
200044_fluff;I know the Emperor defends all his lands... but a garrison in this blasted waste is like a chastity belt on a grave hag.
200044_name;Magne Division
200044_tooltip;Every turn, on turn end, boost self by {Boost} if this is the only card on this row.
200046_fluff;In my days I've seen wonders no man's ever dreamt of, and done things no man should ever do.
200046_name;Tuirseach Veteran
200046_tooltip;<keyword=deploy>Deploy</keyword>: Damage self by {Damage}.
200048_fluff;I'm constantly comparing the achievements of Aretuza's adepts with the work done by the lads at Ban Ard, and my conclusion constantly falls in favor of the girls.
200048_name;Ban Ard Tutor
200048_tooltip;<keyword=deploy>Deploy</keyword>: Boost an ally by {Boost} for each of its <keyword=charge>Charges</keyword>.
200049_fluff;Not gonna open up, eh? Guess we gotta knock harder.
200049_name;Battering Ram
200049_tooltip;<keyword=deploy>Deploy</keyword>: If you control a Soldier, destroy an enemy artifact.
200050_fluff;The Great Sun shall warm the North with its rays, even if it means I must slaughter you all!
200050_name;Vreemde
200050_tooltip;<keyword=deploy>Deploy</keyword>: Boost a Soldier ally and all copies of it by {Boost}.
200052_fluff;Some claim Golyat was once a famous knight. Sadly, one day he earned the wrath of the Lady of the Lake, who turned him into a monster.
200052_name;Golyat
200052_tooltip;<keyword=deathwish>Deathwish</keyword>: Your opponent <keyword=summon>Summons</keyword> the lowest unit from their deck on the opposite row.
200053_fluff;The figurine expanded in a flash, pulsing and throbbing, changing its shape and structure like a puff of smoke crawling over the floor. Beams of light revealed movement and hardening materials. A moment later, in the center of the magic circle a human form suddenly appeared.
200053_name;Artefact Compression
200053_tooltip;<keyword=lock>Lock</keyword> a unit and restore it to its base power.
200055_fluff;No one, not even among the higher vampires, knows exactly how old the Unseen Elder is. They only know they should never, under any circumstances, defy his will.
200055_name;Unseen Elder
200055_tooltip;<keyword=order>Order</keyword>: Trigger an ally's <keyword=deathwish>Deathwish</keyword> ability.\nOn round start, refresh this ability.
200056_fluff;Ever heard of an "anterion"? Think of it as the opposite of a lycanthrope: a beast which can take on human form.
200056_name;Aguara: True Form
200056_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=create>Create</keyword> any special card.
200058_fluff;I give you three solid leads, trails as fresh as morning dew, the aid of my spies and my court sorceress. Yet in my daughter's stead, you bring me this… monstrosity?
200058_name;Uma's Curse
200058_tooltip;<keyword=create>Create</keyword> and play a gold unit.
200062_fluff;Smarten up right now, or it's off to an aguara with you!
200062_name;Aguara
200062_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: <keyword=lock>Lock</keyword> a unit.\n<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: Remove a unit's <keyword=lock>Lock</keyword>.
200067_fluff;When the moon is full, nightmares crawl out of all the dark nooks and crannies of the world.
200067_name;Moonlight
200067_tooltip;postponed
200071_fluff;A diplomat is a man who uses many more words than necessary to express much less than he knows.
200071_name;Shilard Fitz-Oesterlen
200071_tooltip;<keyword=deploy>Deploy</keyword>: Set the power of the highest unit in your opponent's hand to {Power}.
200073_fluff;And the striga's doin' fine. Sure, she takes a bite outta someone from time to time, but you get used to that.
200073_name;Adda: Striga
200073_tooltip;<keyword=deploy>Deploy</keyword>: If you control the highest unit, damage an enemy by {Damage}.
200078_fluff;Imagine a lump of clay. In order to shape it, you must first moisten it or it will crumble. The Trial's initial part does just that. It opens the body to change, so to speak. Only then can the mutagens produce a witcher.
200078_name;Trial of the Grasses
200078_tooltip;Boost a unit to {Boost} power. If it's not a Witcher, damage it by {Damage} first.
200079_fluff;This spell lets you see the last moments of a dead man's life… if you can survive its casting.
200079_name;Hanmarvyn's Blue Dream
200079_tooltip;Play a unit from the opponent's graveyard and give it <keyword=doomed>Doomed</keyword>.
200080_fluff;Well? Somethin' wrong? Venison a wee bit rank for ye? Ehh, princess?
200080_name;Xavier Moran
200080_tooltip;<keyword=melee>Melee</keyword>: Whenever this unit receives a boost, boost it by an additional {Boost}.
200081_fluff;"We don't burn cunning women in Skellige - we take their advice."
200081_name;Heymaey Herbalist
200081_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=heal>Heal</keyword> an ally by {Boost}, then boost it by {Boost2}.
200083_fluff;We'd rather keep our names to ourselves. Think of us as… friends of the house.
200083_name;Iris' Companions
200083_tooltip;<keyword=deploy>Deploy</keyword>: Draw a card of your choice from your deck, then <keyword=discard>Discard</keyword> a random card.
200087_fluff;Like the witchers, Dorregaray is a monster aficionado, though he's developed his own classification system. Instead of dividing them into necrophages, ogroids and the like, he just thinks they're all wonderful.
200087_name;Dorregaray of Vole
200087_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=lock>Lock</keyword> a unit.
200088_fluff;The coroner is a calm, peaceful person. He even treats corpses with the utmost delicacy.
200088_name;Hubert Rejk
200088_tooltip;<keyword=deploy>Deploy</keyword>: Boost self by the amount of damage you dealt to enemies on this turn.
200089_fluff;Lost? Well, go be lost somewhere else. Somewhere not on my property, that is. Point your left ear to the sun and keep walking, you'll hit the road soon enough. Well? What're you waiting for?
200089_name;Nivellen
200089_tooltip;<keyword=deploy>Deploy</keyword>: Move all units from one row to the other row.
200091_fluff;The witcher had met thieves that looked like town councilors, town councilors that looked like beggars and kings that looked like thieves. Stregobor, though, always looked exactly like the commonly accepted imagining of a what a mage should look like.
200091_name;Stregobor
200091_tooltip;<keyword=ranged>Ranged</keyword>: After {Counter} turns, each player draws a unit and sets its power to {Power}
200098_fluff;By day, Captain of the Vizima City Guard. By night, merciless avenger and defender of the downtrodden.
200098_name;Vincent Meis
200098_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>, <keyword=melee>Melee</keyword>: Set the power of a non-boosted enemy to {Power}.
200102_fluff;The gods' speak to me… I hear them whisper from the shadows…
200102_name;Hym
200102_tooltip;<keyword=deploy>Deploy</keyword>: Swap this unit's power with a damaged unit's power.
200103_fluff;10-time winner of the venerable title of Champion of the An Skellig Arena.
200103_name;Olaf
200103_tooltip;<keyword=order>Order</keyword>: Boost Olaf by twice the amount he is damaged.
200104_fluff;Werewolf? Oh, no, no… this is something far, far worse.
200104_name;Ulfhedinn
200104_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by half of its current power.
200105_fluff;Clan Dimun warships are light and fast, perfect for racing down slow merchant frigates.
200105_name;Dimun Warship
200105_tooltip;<keyword=deploy>Deploy</keyword>: Damage an enemy by {Damage} three times.
200112_fluff;Legends claim they lure sailors to their doom with their entrancing songs… though more likely, the sailors were more entranced by their other ample charms.
200112_name;Siren
200112_tooltip;<keyword=deploy>Deploy</keyword>: Boost a <keyword=deathwish>Deathwish</keyword> ally by {Boost}.
200114_fluff;Some say lycanthropy's contagious - get bit by a werewolf, you turn into one yourself. Witchers know that's nonsense, of course - only a powerful curse can bring on this condition.
200114_name;Alpha Werewolf
200114_tooltip;<keyword=immune>Immune</keyword>. <keyword=thrive>Thrive</keyword>.
200115_fluff;Assassin — one of the most popular professions at the imperial court, just after scribe and courtesan.
200115_name;Assassination
200115_tooltip;Damage a unit by {Damage}. Decrease the damage by {Damage2} for each unit adjacent to it.
200118_fluff;You can run, but you'll never hide.
200118_name;Infiltrator
200118_tooltip;<keyword=melee>Melee</keyword>: On round end, shuffle this unit into your opponent's deck.
200124_fluff;The School of the Viper shall be reborn… Letho saw to that.
200124_name;Viper Witcher
200124_tooltip;<keyword=deploy>Deploy</keyword>: <keyword=reveal>Reveal</keyword> the top card from your opponent's deck and <keyword=banish>Banish</keyword> it.
200132_fluff;Who are the witch hunters? Scoundrels and fanatics, for the most part, though after the foul deeds perpetrated by the Lodge of Sorceress, many a decent man, outraged to the hilt, joined their ranks...
200132_name;Witch Hunter
200132_tooltip;postponed
200135_fluff;An extraordinarily risky, and thus much revered, Mahakam trade. Its best-known practitioner was a dwarf by the name of Mikkel Bay.
200135_name;Pyrotechnician
200135_tooltip;<keyword=zeal>Zeal</keyword>.\n<keyword=order>Order</keyword>: Destroy an allied artifact and damage a unit by {Damage}. \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
200136_fluff;Her words might seem unintelligible at times, but they always contain hidden meanings and tremendous wisdom.
200136_name;Farseer
200136_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=ranged>Ranged</keyword>: <keyword=reveal>Reveal</keyword> a random card from your deck. If it's a special card, boost self by {Boost}.
200138_fluff;Knowledge, my dear, is a privilege, and privileges are only shared among equals.
200138_name;Sage
200138_tooltip;Whenever you play a special card, boost self by {Boost}.
200139_fluff;An Oxenfurt scholar once examined a panther and declared it was nothing more than a leopard of a different color. The panther seemed indifferent to this pronouncement and gobbled him up before he could complete his research.
200139_name;Panther
200139_tooltip;<keyword=deploy>Deploy</keyword>: Damage a non-Scoia'tael enemy unit by {Damage}.
200144_fluff;Don't touch him. Don't look him in the eyes. In fact… don't go anywhere near him.
200144_name;Tuirseach Bearmaster
200144_tooltip;<keyword=deploy>Deploy</keyword>: Boost a Beast ally by {Boost}. Increase the boost by {Boost2} for every Beast in your graveyard.
200145_fluff;The sea's ours, along with everythin' that floats, swims or sails in it!
200145_name;Dimun Corsair
200145_tooltip;<keyword=deploy>Deploy</keyword>: Damage a unit by {Damage} for every Ship in your hand.
200146_fluff;Spikeroog's a barren backwater, but that don't bother us - everythin' we need, we take from you.
200146_name;Dimun Smuggler
200146_tooltip;<keyword=deploy>Deploy</keyword>, <keyword=melee>Melee</keyword>: Damage a unit by {Damage}, then boost the same unit by {Boost}.
200147_fluff;A flaminica, the highest position among the druidesses, commands a great deal of respect and wields a great deal of power.
200147_name;Heymaey Flaminica
200147_tooltip;Every turn, on turn end, <keyword=heal>Heal</keyword> all damaged allies on this row by {Boost}.
200149_fluff;He fears nothing save Freya's wrath... and his wife's.
200149_name;Heymaey Protector
200149_tooltip;Whenever an adjacent unit takes damage, boost self by {Boost}.
200154_fluff;We, Foltest, by divine right King of Temeria, Prince of Sodden, Senior Protector of Brugge, etcetera, etcetera, do hereby decree the following…
200154_name;Royal Decree
200154_tooltip;Play a unit from your deck.
200158_fluff;That is not dead which can eternal lie, and with strange aeons even death may die.
200158_name;Dagon
200158_tooltip;<keyword=spawn>Spawn</keyword> Impenetrable Fog or Torrential Rain.
200159_fluff;No one can replace Bran. Though they're sure to try.
200159_name;Bran Tuirseach
200159_tooltip;<keyword=order>Order</keyword>: <keyword=discard>Discard</keyword> a card, then draw a card.\nOn round start, refresh this ability.\nWhenever you <keyword=discard>Discard</keyword> a card, damage a random enemy by {Damage}.
200160_fluff;Nilfgaardians call 'im Tirth ys Muire, the Wild Boar o' the Sea. Use 'im to scare their kiddies!
200160_name;Crach an Craite
200160_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}. \n<keyword=cooldown>Cooldown</keyword>: {Cooldown}.
200161_fluff;No one knows how he got his nickname – no one's dared to ask.
200161_name;Harald the Cripple
200161_tooltip;<keyword=order>Order</keyword>: Split {Damage} damage randomly between all enemies.
200162_fluff;They do not call me the Patient. Take care they do not call you the Headless.
200162_name;Emhyr var Emreis
200162_tooltip;<keyword=order>Order</keyword>: Move a card from the battlefield to your hand, then play a card.
200163_fluff;The summer sun reflected in the quiet waters of the Alba – that's Nilfgaard to me.
200163_name;Morvran Voorhis
200163_tooltip;<keyword=order>Order</keyword>: <keyword=reveal>Reveal</keyword> a random card from your opponent's deck. If it's bronze, boost an ally by {Boost}. If gold, boost by {Boost2} instead.\nOn round start, refresh this ability.
200164_fluff;A sword is but one of many tools at a ruler's disposal.
200164_name;Jan Calveit
200164_tooltip;<keyword=order>Order</keyword>: Look at the top {MaxTargets} cards from your deck and play one.
200165_fluff;To live in peace, we first must kill. This is human oppression's cruel finale.
200165_name;Francesca Findabair
200165_tooltip;<keyword=order>Order</keyword>: Play a special card from your graveyard.
200166_fluff;The dryad queen has eyes of molten silver, and a heart of cold–forged steel.
200166_name;Eithné
200166_tooltip;<keyword=order>Order</keyword>: Damage a unit by {Damage}.\n<keyword=charge>Charge</keyword>: {Charges}.\nOn round start, refresh Eithné's <keyword=charge>Charge</keyword> count.
200167_fluff;That doddery dolt? Ye cannae even tell if he's alive or stuffed!
200167_name;Brouver Hoog
200167_tooltip;<keyword=order>Order</keyword>: Move a unit to the other row. If it's an enemy, damage it by {Damage}; if it's an ally, boost it by {Boost}. \n<keyword=charge>Charge</keyword>: {Charges}.
200168_fluff;Don't need advisors and their schemes. I place my trust in my soldiers' blades.
200168_name;King Foltest
200168_tooltip;<keyword=order>Order</keyword>: Boost an ally by {Boost} and give it <keyword=zeal>Zeal</keyword>.\n<keyword=charge>Charge</keyword>: {Charges}.
200169_fluff;A king should be merciless towards his enemies and generous to his friends.
200169_name;King Radovid V
