200058_name;Проклятие Умы
200058_tooltip;<keyword=create>Сотворите</keyword> и сыграйте золотой отряд.
200062_fluff;Смотри у меня! Не будешь слушаться - отдам тебя агуаре!
200062_name;Агуара
200062_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: <keyword=lock>заблокируйте</keyword> отряд. \n<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: снимите <keyword=lock>блокировку</keyword> с отряда.
200067_fluff;Когда восходит полная луна, из темных закоулков этого мира приходят кошмары.
200067_name;Лунный свет
200067_tooltip;postponed
200071_fluff;Дипломат - это человек, который использует гораздо больше слов, чем необходимо, чтобы рассказать гораздо меньше, чем он знает.
200071_name;Шилярд Фиц-Эстерлен
200071_tooltip;<keyword=deploy>Размещение</keyword>: сделайте силу сильнейшего отряда в руке противника равной {Power} ед.
200073_fluff;Со стрыгой все в порядке. Да, ей надо время от времени кого-то кусать, но ты быстро к этому привыкнешь.
200073_name;Адда: стрыга
200073_tooltip;<keyword=deploy>Размещение</keyword>: если в вашем распоряжении сильнейший отряд, нанесите {Damage} ед. урона вражескому отряду.
200078_fluff;Представьте себе кусок глины. Чтобы придать ему форму, надо сперва его вымочить, иначе он рассыпется. Первая часть Испытания именно это и делает... Она как бы открывает тело к переменам. И только потом мутагены превращают человека в ведьмака.
200078_name;Испытание Травами
200078_tooltip;Усильте отряд до {Boost} ед. Если это не ведьмак, сначала нанесите ему {Damage} ед. урона.
200079_fluff;Это заклинание позволит тебе прожить воспоминания мертвеца... Смотри только, чтобы оно тебя не погубило.
200079_name;Голубой Сон Ханмарвина
200079_tooltip;Сыграйте отряд из сброса противника и добавьте ему <keyword=doomed>обреченность</keyword>.
200080_fluff;Ну и что такое? Сраньем смердит, королевишна?
200080_name;Ксавьер Моран
200080_tooltip;<keyword=melee>Рукопашный ряд</keyword>: усиливайте этот отряд на {Boost} ед. каждый раз, когда его усиливают.
200081_fluff;"Здесь, на Скеллиге, мы не сжигаем хитрых женщин, а прислушиваемся к их советам".
200081_name;Хэймэй: травница
200081_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: <keyword=heal>исцелите</keyword> дружественный отряд на {Boost} ед., затем усильте его на {Boost2} ед.
200083_fluff;Мы хотели бы сохранить наши имена для себя. Считай нас... Друзьями семьи.
200083_name;Компаньоны Ирис
200083_tooltip;<keyword=deploy>Размещение</keyword>: возьмите любую карту по выбору из вашей колоды, затем <keyword=discard>сбросьте</keyword> случайную карту.
200087_fluff;Доррегарай переплюнет своими причудами даже ведьмаков. Не ограничивается делением чудовищ на хороших и плохих. Считает, что все они хорошие.
200087_name;Доррегарай из Воле
200087_tooltip;<keyword=deploy>Размещение</keyword>: <keyword=lock>заблокируйте</keyword> отряд.
200088_fluff;Коронер - человек спокойный и мирный. Он даже к трупам относится с величайшей деликатностью.
200088_name;Губерт Рейк
200088_tooltip;<keyword=deploy>Размещение</keyword>: усильте эту карту на значение, равное урону, который вы нанесли вражеским отрядам в этом ходу.
200089_fluff;Заплутал? Ну, так выплутывайся. За ворота, стало быть. Обороти левое ухо к солнцу и так и держись - попадешь на тракт. Ну, чего ждешь?
200089_name;Нивеллен
200089_tooltip;<keyword=deploy>Размещение</keyword>: переместите все отряды из одного ряда в другой на той же стороне.
200091_fluff;Ведьмаку встречались в жизни разбойники с внешностью городских советников, советники, похожие на вымаливающих подаяние старцев, и короли с манерами разбойников. Стрегобор же всегда выглядел так, как по всем канонам и представлениям должен выглядеть чародей.
200091_name;Стрегобор
200091_tooltip;<keyword=ranged>Дальнобойный ряд</keyword>: после {Counter} ходов оба игрока берут по одному отряду и делают их силу равной {Power} ед.
200098_fluff;Днем он - капитан городской стражи Вызимы, а ночью - безжалостный мститель и защитник угнетенных.
200098_name;Винсент Мэйс
200098_tooltip;<keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>, <keyword=melee>рукопашный ряд</keyword>: сделайте силу вражеского отряда, который не был усилен, равной {Power} ед.
200102_fluff;Боги обращаются ко мне. Я слышу их шепот из тени....
200102_name;Хим
200102_tooltip;<keyword=deploy>Размещение</keyword>: обменяйтесь силой между этим и поврежденным отрядом.
200103_fluff;Десятикратный обладатель почетного титула чемпиона Ан Скеллиге.
200103_name;Олаф
200103_tooltip;<keyword=order>Приказ</keyword>: усильте Олафа на удвоенное значение нанесенного ему урона.
200104_fluff;Волколак? Ой нет, нет... Это что-то гораздо, гораздо хуже.
200104_name;Ульфхединн
200104_tooltip;<keyword=deploy>Размещение</keyword>: нанесите урон вражескому отряду, равный половине значения его текущей силы.
200105_fluff;У клана Димун легкие и быстрые боевые корабли. Они идеально подходят для атаки на медленные торговые фрегаты.
200105_name;Димун: боевой корабль
200105_tooltip;<keyword=deploy>Размещение</keyword>: трижды нанесите {Damage} ед. урона вражескому отряду.
200112_fluff;Если верить сплетням, их пение сбило с пути не одного морехода. Хотя, скорее всего, моряков соблазняли другие их прелести.
200112_name;Сирена
200112_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественный отряд со способностью <keyword=deathwish>Завещание</keyword> на {Boost} ед.
200114_fluff;Говорят, ликантропия заразна, достаточно одного укуса, чтобы стать оборотнем. Ведьмаки знают, что это неправда. Оборотнем от одного укуса можно стать лишь в результате сильного проклятия.
200114_name;Альфа-волколак
200114_tooltip;<keyword=immune>Неуязвимость</keyword>. <keyword=thrive>Процветание</keyword>.
200115_fluff;Убийца - самая популярная профессия при императорском дворе после писаря и куртизанки.
200115_name;Убийство
200115_tooltip;Нанесите {Damage} ед. урона отряду. Уменьшайте значение наносимого урона на {Damage2} ед. за каждый смежный отряд.
200118_fluff;Ты можешь попытаться сбежать, но тебе не скрыться.
200118_name;Лазутчик
200118_tooltip;<keyword=melee>Рукопашный ряд</keyword>: в конце раунда переместите этот отряд в колоду противника.
200124_fluff;Школа Змеи будет восстановлена... Лето позаботился об этом.
200124_name;Ведьмак школы Змеи
200124_tooltip;<keyword=deploy>Размещение</keyword>: <keyword=reveal>вскройте</keyword> верхнюю карту из колоды противника и <keyword=banish>удалите</keyword> ее.
200132_fluff;Кто такие охотники за колдуньями? В большинстве своем - мерзавцы и фанатики, однако после совершенных Ложей чародеек злодеяний в ряды охотников вступило много порядочных людей…
200132_name;Охотник за ведьмами
200132_tooltip;postponed
200135_fluff;Это махакамское ремесло - дело рискованное, и потому крайне уважаемое. Наибольшего признания в нем достиг краснолюд по имени Микель Бэй.
200135_name;Пиротехник
200135_tooltip;<keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>: уничтожьте дружественный артефакт и нанесите {Damage} ед. урона отряду.\n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.
200136_fluff;Ее слова порой неясны, но всегда несут тайный смысл и великую мудрость.
200136_name;Оракул
200136_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: <keyword=reveal>вскройте</keyword> случайную карту из вашей колоды. Если это особая карта, усильте этот отряд на {Boost} ед.
200138_fluff;Знание, дорогой мой, это привилегия, а привилегиями делятся только с равными себе.
200138_name;Знающий
200138_tooltip;Каждый раз, когда вы играете особую карту, усиливайте этот отряд на {Boost} ед.
200139_fluff;Один ученый из Оксенфурта утверждал, что пантера - это не особый вид зверя, а просто леопард. Пантере было все равно, так что она сожрала его прежде, чем тот успел закончить свои исследования.
200139_name;Пантера
200139_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона вражескому отряду, который не является Скоя'таэлем.
200144_fluff;Не трогай его. Не смотри ему в глаза. А по правде сказать... лучше вообще не подходи.
200144_name;Тиршах: дрессировщик
200144_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественного зверя на {Boost} ед. Увеличивайте значение усиления на {Boost2} ед. за каждого зверя в вашем сбросе.
200145_fluff;Это море наше, и все, что здесь ходит или плавает, - тоже!
200145_name;Димун: корсар
200145_tooltip;<keyword=deploy>Размещение</keyword>: нанесите отряду по {Damage} ед. урона за каждый корабль в вашей руке.
200146_fluff;Спикероог - глухая дыра, но это ничего. Все, что нам нужно, мы возьмем у вас.
200146_name;Димун: контрабандист
200146_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: нанесите {Damage} ед. урона отряду, затем усильте его же на {Boost} ед.
200147_fluff;Фламиника - предводительница круга друидов, которая обладает огромной властью и пользуется огромным уважением.
200147_name;Хэймэй: фламиника
200147_tooltip;В конце каждого хода <keyword=heal>исцеляйте</keyword> все поврежденные дружественные отряды в этом ряду на {Boost} ед.
200149_fluff;Он боится только гнева Фрейи и своей жены!
200149_name;Хэймэй: защитник
200149_tooltip;Усиливайте этот отряд на {Boost} ед. каждый раз, когда смежный отряд получает урон.
200154_fluff;Мы, Фольтест, богопомазанный король Темерии, князь Соддена, сеньор-протектор Бругге и т.д., и т.д., нижеследующим повелеваем...
200154_name;Королевский указ
200154_tooltip;Сыграйте отряд из вашей колоды.
200158_fluff;Не умер тот, кто почиет веками. И смерть сама умрет, покуда он лежит с закрытыми глазами.
200158_name;Дагон
200158_tooltip;<keyword=spawn>Создайте</keyword> Густой туман или Проливной дождь.
200159_fluff;Никто не заменит Брана. Они могут только пытаться.
200159_name;Бран Тиршах
200159_tooltip;<keyword=order>Приказ</keyword>: <keyword=discard>сбросьте</keyword> карту, затем возьмите карту.\nВ начале раунда восстановите эту способность.\nНаносите по {Damage} ед. урона случайному вражескому отряду каждый раз, когда <keyword=discard>сбрасываете</keyword> карту.
200160_fluff;Нильфгаардцы называют его Tirth ys Muire, Морской Вепрь. Детей им пугают!
200160_name;Крах ан Крайт
200160_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду. \n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.
200161_fluff;Никто не знал, откуда взялось его прозвище. И никто не смел спросить.
200161_name;Харальд Хромой
200161_tooltip;<keyword=order>Приказ</keyword>: случайным образом распределите {Damage} ед. урона между всеми вражескими отрядами.
200162_fluff;Император не славится терпением. Он хочет видеть свою дочь. Как можно скорее.
200162_name;Эмгыр вар Эмрейс
200162_tooltip;<keyword=order>Приказ</keyword>: переместите карту с поля в вашу руку, затем сыграйте карту.
200163_fluff;"А ты кто такой? Еще один болван?" "Нет. Морвран Воорхис. Командующий Дивизии Альба".
200163_name;Морвран Воорхис
200163_tooltip;<keyword=order>Приказ</keyword>: <keyword=reveal>вскройте</keyword> случайную карту в колоде противника. Если она бронзовая, усильте дружественный отряд на {Boost} ед. Если она золотая, усильте его на {Boost2} ед.\nВ начале раунда восстановите эту способность.
200164_fluff;Сила - это лишь одно из качеств, доступных владыке.
200164_name;Ян Кальвейт
200164_tooltip;<keyword=order>Приказ</keyword>: посмотрите верхние карты в вашей колоде ({MaxTargets}) и сыграйте одну из них.
200165_fluff;Все имеет свою цену. Война требует жертв. Мир, как оказалось, тоже.
200165_name;Францеска Финдабаир
200165_tooltip;<keyword=order>Приказ</keyword>: сыграйте особую карту из вашего сброса.
200166_fluff;Привет тебе, сереброокая Эитнэ, владычица Брокилона!
200166_name;Эитнэ
200166_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду.\n<keyword=charge>Заряды</keyword>: {Charges}.\nВ начале раунда восстановите изначальное число <keyword=charge>зарядов</keyword> у Эитнэ.
200167_fluff;Старый пень! На вид и не поймешь, живой или набитый!
200167_name;Брувер Гоог
200167_tooltip;<keyword=order>Приказ</keyword>: переместите отряд в другой ряд на его стороне. Если это вражеский отряд, нанесите ему {Damage} ед. урона; если дружественный - усильте его на {Boost} ед. \n<keyword=charge>Заряды</keyword>: {Charges}.
200168_fluff;Проклятая политика... Я доверяю только своим солдатам.
200168_name;Король Фольтест
200168_tooltip;<keyword=order>Приказ</keyword>: усильте дружественный отряд на {Boost} ед. и добавьте ему <keyword=zeal>рвение</keyword>.\n<keyword=charge>Заряды</keyword>: {Charges}.
200169_fluff;Король должен быть суровым для врагов и щедрым для друзей.
200169_name;Король Радовид V
200169_tooltip;Измените статус <keyword=lock>блокировки</keyword> у отрядов ({MaxTargets}). Если это вражеские отряды, нанесите им по {Damage} ед. урона. <keyword=crew>Подкрепление</keyword>.
200170_fluff;Моими отпрысками можно было бы засадить троны всех королевств Севера.
200170_name;Король Хенсельт
200170_tooltip;<keyword=order>Приказ</keyword>: сыграйте на поле копию дружественного отряда из вашей колоды, усильте ее на {Boost} ед. и добавьте этой копии <keyword=zeal>рвение</keyword>.
200171_fluff;Солдаты, верные старому барону Тридама, покинули город вместе с Фалибором, тем самым пойдя против закона.
200171_name;Тридамская пехота
200171_tooltip;Наносите по {Damage} ед. урона случайному вражескому отряду каждый раз, когда этот отряд усиливают.
200177_fluff;Иди сюда, щас я тебе покажу "перепелочку"...
200177_name;Керис ан Крайт
200177_tooltip;Если этот отряд в сбросе, <keyword=summon>призывайте</keyword> его в случайный дружественный ряд каждый раз, когда играете отряд из вашего сброса.
200209_fluff;Плевать на королей и на их титулы. На востоке есть та, что действительно достойна короны.
200209_name;Саския
200209_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона вражескому отряду.\n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.\nЕсли в вашей руке есть эльф, краснолюд или дриада, уменьшите количество <keyword=cooldown>ходов до восстановления</keyword> на {Cooldown2} (по одному разу за каждую категорию).
200212_fluff;Да будет имя его вычеркнуто из Саги Предков, и пусть никто не даст ему ни убежища, ни еды.
200212_name;Скьялль
200212_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона вражескому отряду, который еще не был поврежден.
200218_fluff;На Скеллиге верят, что в древние времена островами правил могущественный и ужасный Йотун, король великанов. Хеймдалль сумел победить его, но перед смертью Йотун пообещал вернуться, когда наступит Рагнарек.
200218_name;Йотун
200218_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: усильте эту карту на {Boost} ед. за каждый отряд противника сверх количества ваших отрядов на поле.
200220_fluff;Хи-хи-хи-хи-хи!
200220_name;Шептуха: дань
200220_tooltip;<keyword=deploy>Размещение</keyword>,. <keyword=ranged>дальнобойный ряд</keyword>: сыграйте карту органики из вашей колоды.
200221_fluff;Порубим тебя, юноша. Отличный выйдет супчик...
200221_name;Ритуальная жертва
200221_tooltip;Задействуйте способность <keyword=deathwish>Завещание</keyword> у всех дружественных отрядов.
200222_fluff;Я чую твою боль, вижу твой страх.
200222_name;Пряха: заговор
200222_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: <keyword=consume>поглотите</keyword> отряд из вашей руки и возьмите карту.
200223_fluff;Не веря дивному открытью, вы рады отшутиться все, о мандрагорах вздор твердите и глупости о черном псе.
200223_name;Мандрагора
200223_tooltip;<keyword=reset>Восстановите</keyword> отряд.
200224_fluff;Один известный пират так любил это пьянящее растение, что даже получил в честь него прозвище "Вороний глаз". В художественную версию его легенды эти сведения не вошли, к великому ужасу всех поклонников пиратских обычаев.
200224_name;Вороний глаз
200224_tooltip;Активируйте способность <keyword=deathwish>Завещание</keyword> у бронзового отряда.
200225_fluff;Еще не родился тот зверь, которого бы Фрингилья Виго не смогла укротить.
200225_name;Намордник Виго
200225_tooltip;<keyword=seize>Захватите</keyword> вражеский отряд с силой {Power} ед. или меньше и <keyword=lock>заблокируйте</keyword> его.
200226_fluff;Трава волкобой, также называемая "королевой ядов", входит в состав многих ведьмачьих эликсиров и алхимических зелий.
200226_name;Волкобой
200226_tooltip;Нанесите по {Damage} ед. урона всем вражеским отрядам с четным значением силы или нанесите по {Damage} ед. урона всем вражеским отрядам с нечетным значением силы.
200227_fluff;Я на должности в Новиграде уже тринадцать лет. Я многое видел. Жестокость, цинизм, алчность. Но даже меня бросает в дрожь от того, что сейчас там творится.
200227_name;Генрих вар Аттре
200227_tooltip;postponed
200228_fluff;Одна из любимых ловушек скоя'таэлей - простая, дешевая и при этом действенная.
200228_name;Волчья яма
200228_tooltip;<keyword=ambush>Засада</keyword>: уничтожьте следующий отряд, сыгранный противником, прежде чем он активирует какую-либо способность.
200233_fluff;Обычно нападает сзади, а целится точно меж позвонков, либо под левую почку, в аорту. Как правило, ему достаточно одного удара.
200233_name;Куролиск
200233_tooltip;<keyword=deploy>Размещение</keyword>: нанесите по {Damage} ед. урона вражескому отряду за каждого смежного зверя.
200234_fluff;С вербовки? Гони бумагу. Чего, зараза, стоишь будто столб? На месте шагом марш! Вперед!
200234_name;Гребаная пехтура
200234_tooltip;<keyword=deploy>Размещение</keyword>: усильте эту карту на {Boost} ед.
200235_fluff;Не учи дедушку кашлять!
200235_name;Ламберт: мечник
200235_tooltip;<keyword=deploy>Размещение</keyword>: уничтожьте вражеский отряд, у которого есть <keyword=resilient>стойкость</keyword>.
200236_fluff;Я твое сопение слышал за три мили, только лень было из кустов вылезать.
200236_name;Эскель: следопыт
200236_tooltip;<keyword=melee>Рукопашный ряд</keyword>: в конце каждого хода усиливайте эту карту на {Boost} ед.
200237_fluff;К чудовищам нельзя относиться легкомысленно. Если Цири хочет стать одной из нас, ей придется это понять.
200237_name;Весемир: наставник
200237_tooltip;<keyword=deploy>Размещение</keyword>: усильте всех дружественных ведьмаков в руке, колоде или на поле на {Boost} ед.
200293_fluff;"Запомните мои слова: если вы не поднимете свои задницы, сюда придут люди и украдут наших баб!"
200293_name;Агитатор краснолюдов
200293_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=ranged>дальнобойный ряд</keyword>: усильте краснолюда в вашей руке на {Boost} ед.
200294_fluff;"Защищать этот штандарт даже ценой своей жизни! Слава Великому Солнцу!"
200294_name;Знаменосец
200294_tooltip;<keyword=deploy>Размещение</keyword>: усильте дружественный отряд на {Boost} ед.\nУсиливайте случайный дружественный отряд на {Boost2} ед. каждый раз, когда <keyword=reveal>вскрываете</keyword> эту карту.
200295_fluff;Ты почуешь их задолго до того, как увидишь.
200295_name;Гнилец
200295_tooltip;<keyword=deathwish>Завещание</keyword>: нанесите {Damage} ед. урона случайному вражескому отряду.
200296_fluff;Клин конницы с разгона врезался в квадрат пехотинцев. Словно гигантский кинжал дивизия "Альба" крушила все, что защищало доступ к живому телу темерской пехоты.
200296_name;Кавалерия "Альба"
200296_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: <keyword=lock>заблокируйте</keyword> вражеский отряд.
200299_fluff;Не такой творческий путь он себе представлял, когда мечтал стать музыкантом.
200299_name;Темерский барабанщик
200299_tooltip;<keyword=order>Приказ</keyword>: усильте дружественный отряд на {Boost} ед. и добавьте ему <keyword=zeal>рвение</keyword>.
200300_fluff;Жители Скеллиге давно поняли, что гарпун хорош не только против китов…
200300_name;Кровавый лов
200300_tooltip;Переместите вражеский отряд в другой ряд на его стороне и нанесите ему урон, равный числу отрядов в том ряду.
200301_fluff;Волна бьет о берег. Волна, которую разрезает нос Нагльфара. Поет рог Хеймдалля, стоящего лицом к врагу на радужной дуге Бифроста. Подступает Белый Хлад, надвигаются Вьюга и Пурга…
200301_name;Нагльфар
200301_tooltip;Посмотрите случайные золотые карты в вашей колоде ({MaxTargets}), сыграйте одну из них и положите вторую на верх вашей колоды.
200320_fluff;Боец Рогатого сопротивления. Semper fi!
200320_name;Черт
200320_tooltip;Нет способности.
200502_fluff;Существует множество видов троллей. Однако до сих пор не удалось найти ни одного, который не был бы туп, как ведро гвоздей.
200502_name;Ледяной тролль
200502_tooltip;В конце каждого хода усиливайте эту карту на {Boost} ед., если у вас меньше отрядов, чем у противника.
200518_fluff;Эббинг славен своими наемниками и легкой кавалерией.
200518_name;Дивизия "Венендаль"
200518_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона вражескому отряду, если на этом ходу вы активировали способность вашего лидера.
200519_fluff;Считается величайшим вкладом краснолюдов в мировую культуру.
200519_name;Махакамский эль
200519_tooltip;Усильте отряд на {Boost} ед. и снимите с него <keyword=lock>блокировку</keyword>.
200520_fluff;Единственное, что может сравниться с его мечами - его же вареники.
200520_name;Эйвар Хаттори
200520_tooltip;<keyword=order>Приказ</keyword>: сыграйте бронзовый артефакт из вашего сброса.
200523_fluff;Герой, который нужен Туссенту, но которого Туссент не заслуживает.
200523_name;Микель из Лисьих Ям
200523_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: <keyword=spawn>создайте</keyword> Коров ({Counter}) по обе стороны от этого отряда.
200528_fluff;"Женщины на острове Скеллиге - дикие и непредсказуемые. Всем подразделениям необходимо рассматривать их как серьезную угрозу, способности этих женщин ни в коем случае не следует недооценивать", - общая директива для сил вторжения имперского флота.
200528_name;Хэймэй: копейщица
200528_tooltip;<keyword=deploy>Размещение</keyword>: нанесите {Damage} ед. урона вражескому отряду, затем нанесите этой карте {Damage2} ед. урона.
200529_fluff;Таков мой обет: странствовать по деревням славной земли веленской, воспевая хвалу деве Ягодке, дабы восславить несравненную ее красу и невиданное очарование.
200529_name;Ронвид с Малого Луга
200529_tooltip;<keyword=deploy>Размещение</keyword>: усильте эту карту на {Boost} ед.\n<keyword=summon>Призывайте</keyword> этот отряд из вашего сброса в случайный дружественный ряд каждый раз, когда играете солдата.
200530_fluff;Разве пиво бывает зеленым…?
200530_name;Испорченный эль
200530_tooltip;<keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду. \n<keyword=charge>Заряды</keyword>: {Charges}.
200532_fluff;Борос, легендарный основатель Клана Фуксов, умер, приняв на грудь слишком много этого напитка. Он потянулся за своим золотым кольцом, упавшим в ручей, и потерял сознание.
200532_name;Эль предков
200532_tooltip;<keyword=zeal>Рвение</keyword>.\n<keyword=order>Приказ</keyword>: усильте отряд на {Boost} ед. \n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.
200534_fluff;Обожает эльфов и луковый суп.
200534_name;Троллиха из Вергена
200534_tooltip;<keyword=melee>Рукопашный ряд</keyword>: усиливайте эту карту на {Boost} ед. каждый раз, когда дружественный отряд уничтожают во время вашего хода.
200535_fluff;Бой похож на танец, однако соперник ни в коем случае не должен управлять твоими движениями.
200535_name;Эльфский мастер меча
200535_tooltip;<keyword=order>Приказ</keyword>, <keyword=melee>рукопашный ряд</keyword>: нанесите {Damage} ед. урона вражескому отряду.\n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.\nУменьшайте число <keyword=cooldown>ходов до восстановления</keyword> на {Cooldown2} каждый раз, когда играете эльфа.
200539_fluff;Ни один человек, сколь сильным или искусным он ни был, не может отразить удар хвоста ослизга, жала скорпиона или когтей грифона.
200539_name;Ослизг
200539_tooltip;<keyword=order>Приказ</keyword>: <keyword=consume>поглотите</keyword> дружественный отряд в этом ряду.\n<keyword=cooldown>Ходов до восстановления</keyword>: {Cooldown}.
200540_fluff;Этот парень способен вызвать настоящую головную боль.
200540_name;Молотобоец Аэдирна
200540_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона вражескому отряду.
201523_fluff;Он лег навзничь рядом с мумифицированными останками Адды, на плите изнутри начертил знак Ирден.
201523_name;Геральт: Ирден
201523_tooltip;<keyword=deploy>Размещение</keyword>: восстановите изначальную силу всех отрядов в ряду.
201559_fluff;Ху-у! Ху-у! Строй держи! Печатай шаг! Мы прикроем ваш бардак! Нам не греться на печи! В бой! Вперед, бородачи!
201559_name;Махакамская рать
201559_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: <keyword=summon>призовите</keyword> копию этого отряда из вашей колоды в этот ряд, если в нем есть краснолюд.
201574_fluff;Высокий - Вильмар. Рядом с ним, справа, - Вильфред. Заика - это Вильхельм.
201574_name;Приятель Харальда
201574_tooltip;<keyword=deathwish>Завещание</keyword>: нанесите {Damage} ед. урона случайному вражескому отряду.
201576_fluff;В Боклере все лучше, чем где-либо еще: вино слаще, коровы больше, а девушки красивее.
201576_name;Корова
201576_tooltip;<keyword=doomed>Обреченность</keyword>.
201578_fluff;Ты в своем уме? Хочешь плыть на Скеллиге? Их воины разорвут тебя на куски!
201578_name;Ан Крайт: мародер
201578_tooltip;<keyword=deploy>Размещение</keyword>, <keyword=melee>рукопашный ряд</keyword>: случайным образом распределите {Damage} ед. урона между всеми отрядами.
201579_fluff;Вопрос, что было первым, курица или яйцо, приобретает новый смысл в случае с фениксами.
201579_name;Феникс
201579_tooltip;Если в начале раунда Феникс находится в вашем сбросе, <keyword=banish>удалите</keyword> его, затем <keyword=spawn>создайте</keyword> Птенца феникса и <keyword=summon>призовите</keyword> его в случайный дружественный ряд.
201580_fluff;Почему вообще право рождения определяет, кто правит нами?
201580_name;Узурпатор
201580_tooltip;В начале игры заблокируйте лидера противника на время всей битвы.
201581_fluff;Офирские мастера умеют складывать из слов руны, наделенные большой силой.
201581_name;Руна Стрибог
201581_tooltip;<keyword=create>Сотворите</keyword> и сыграйте бронзовую карту Скеллиге.
201582_fluff;От этой руны веет неестественным холодом. Может, кто-то когда-то ранил ее чувства?
201582_name;Руна Зоря
201582_tooltip;<keyword=create>Сотворите</keyword> и сыграйте бронзовую карту Королевств Севера.
201583_fluff;Осторожно, эта руна все еще горячая.
201583_name;Руна Даждьбог
201583_tooltip;<keyword=create>Сотворите</keyword> и сыграйте бронзовую карту Нильфгаарда.
201584_fluff;Мое острие ранит... все острее!
201584_name;Руна Девана
201584_tooltip;<keyword=create>Сотворите</keyword> и сыграйте бронзовую карту Чудовищ.
201585_fluff;Меня тошнит от одного ее вида.
201585_name;Руна Марена
201585_tooltip;<keyword=create>Сотворите</keyword> бронзовую карту Скоя'таэлей.
201587_fluff;Она снова восстанет. В другом месте, за пределами наших чар. Вновь польется кровь.
201587_name;Шепчущий холм
201587_tooltip;Уничтожьте дружественный отряд, затем <keyword=spawn>создайте</keyword> и сыграйте его изначальную копию.
201589_fluff;Теперь, изгнанный и оттесненный на край света, я просто Филавандрель с Края Света.
201589_name;Филавандрель
201589_tooltip;<keyword=order>Приказ</keyword>: усильте все отряды в вашей руке на {Boost} ед.
201595_fluff;Проклятие сняли... Но привычка есть сырое мясо у нее осталась.
201595_name;Принцесса Адда
201595_tooltip;<keyword=order>Приказ</keyword>: нанесите {Damage} ед. урона отряду.
201597_fluff;Эйст прибыл в Цинтру, чтобы помочь Краху ан Крайту завоевать руку принцессы Паветты, а вместо этого покорил сердце ее матери.
201597_name;Эйст Тиршах
201597_tooltip;<keyword=order>Приказ</keyword>: сыграйте воина из вашего сброса.
201598_fluff;Простые предметы иногда таят большую силу.
201598_name;Костяной талисман
201598_tooltip;Усильте все дружественные отряды на {Boost} ед.
201599_fluff;Он терпеть не может, когда ему чешут брюшко.
201599_name;Котолак
201599_tooltip;<keyword=thrive>Процветание</keyword>.\n<keyword=deploy>Размещение</keyword>: нанесите по {Damage} ед. урона всем вражеским отрядам в противоположном ряду.\n<keyword=deathwish>Завещание</keyword>: примените способность <keyword=deploy>Размещение</keyword> повторно.
201600_fluff;Говорят, ликантропия заразна, достаточно одного укуса, чтобы стать оборотнем. Ведьмаки знают, что это неправда. Оборотнем от одного укуса можно стать лишь в результате сильного проклятия.
201600_name;Волколак
201600_tooltip;<keyword=immune>Неуязвимость</keyword>.
