142315_fluff;Walczę dla tych, którzy więcej zapłacą. Albo tych, których łatwiej okraść.
142315_name;Havekar przemytnik
142315_tooltip;<keyword=melee>Bliskie starcie</keyword>: Na koniec każdej tury wzmocnij losową jednostkę w swojej ręce o {Boost}.
142316_fluff;Kiedy ich usłyszeliśmy, było już za późno…
142316_name;Komando z Gór Sinych
142316_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń, jeśli w jego rzędzie nie ma innych jednostek.
142317_fluff;Zakłócanie spokoju w Mahakamie jest surowo karane… obuchem w gębę.
142317_name;Straż Mahakamska
142317_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij tę jednostkę o liczbę Krasnoludów w drugim rzędzie.
142401_fluff;Doznawszy rasizmu i ksenofobii,  wielu nieludzi z miast decyduje się na dołączenie do Scoia'tael.
142401_name;Neofita Scoia'tael
142401_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=spawn>Stwórz</keyword> bazowy egzemplarz tej jednostki i <keyword=summon>wezwij</keyword> go do drugiego sojuszniczego rzędu.
143201_fluff;Wam ziemia płaci krwawy haracz. Nas obdarowywała. Wy wydzieracie ziemi jej skarby siłą. Dla nas ziemia rodziła i kwitła, bo kochała nas.
143201_name;Wężowa Pułapka
143201_tooltip;<keyword=ambush>Zasadzka</keyword>: Zniszcz następną kartę specjalną zagraną przez przeciwnika zanim aktywuje jakiekolwiek umiejętności.
143301_fluff;Ostrożnie… tylko jeden krok dzieli was od stopienia na szkliwo.
143301_name;Pułapka zapalająca
143301_tooltip;<keyword=ambush>Zasadzka</keyword>: Zadaj następnej jednostce zagranej przez przeciwnika {Damage} pkt obrażeń.\n<keyword=zeal>Zapał</keyword>.\n<keyword=order>Rozkaz</keyword>: Odwróć jednostkę i zadaj jej {Damage2} pkt obrażeń.
152101_fluff;Zamiast użalać się nad poległymi, lepiej wypijmy za ich pamięć!
152101_name;Hjalmar an Craite
152101_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=banish>Wygnaj</keyword> jednostkę ze swojego cmentarza i zadaj wrogowi obrażenia równe jej sile.
152103_fluff;Tylko ignoranci bagatelizują znaczenie mitów.
152103_name;Myszowór
152103_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zagraj kartę Alchemii ze swojej talii.
152104_fluff;Kiedy przyjdzie czas, Kambi zapieje i ostrzeże Hemdalla.
152104_name;Kambi
152104_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=discard>Odrzuć</keyword> skrajną prawą kartę ze swojej ręki, następnie zmuś do tego samego przeciwnika.
152105_fluff;Skellige potrzebuje silnego króla. Bez względu na konsekwencje.
152105_name;Birna Bran
152105_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Dobierz karty ({MaxTargets}), a następnie <keyword=discard>odrzuć</keyword> karty ({MaxTargets}).
152106_fluff;WAAAAAAAAAAGH!!!!
152106_name;Lugos Szalony
152106_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi obrażenia równe dwukrotności liczby rannych wrogów.
152107_fluff;Jej prawdziwe imię to Astrid Lyttneyd Ásgeirrfinnbjornsdottir, ale miała już dosyć problemów w urzędach.
152107_name;Koral
152107_tooltip;<keyword=order>Rozkaz</keyword>: <keyword=discard>Odrzuć</keyword> kartę, następnie dobierz kartę.\n<keyword=charge>Ładunki</keyword>: {Charges}.\nZa każdym razem, gdy <keyword=discard>odrzucana</keyword> jest karta specjalna, zadaj wrogowi {Damage} pkt obrażeń.
152109_fluff;Nilfgaardczykom na jego widok robi się ciepło w kalesonach.
152109_name;Dzik Morski
152109_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zadaj wszystkim rannym wrogom {Damage} pkt obrażeń.
152201_fluff;Zaraz porzygam się z nudów.
152201_name;Lugos Siny
152201_tooltip;Za każdym razem, gdy ta jednostka otrzymuje obrażenia, zadaj losowemu wrogowi {Damage} pkt obrażeń.
152202_fluff;Trolle nie używają broni. Nie potrzebują.
152202_name;Wściekła szarża
152202_tooltip;Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=bloodthirst>Żądza krwi</keyword> {Bloodthirst}: Zamiast tego zniszcz jednostkę.
152203_fluff;Kiedy list gończy mówi "żywy lub martwy" większość łowców po prostu by cię zabiła… ale nie ja. Jeśli ja cię złapię, zawiśniesz.
152203_name;Djenge Frett
152203_tooltip;<keyword=bloodthirst>Żądza krwi</keyword> {Bloodthirst}: <keyword=lock>Zablokuj</keyword> jednostkę wroga.
152204_fluff;Zwołałem radę jarlów na Twoje żądanie. Przedstaw swoje racje.
152204_name;Donar an Hindar
152204_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń.\n<keyword=bloodthirst>Żądza krwi</keyword> {Bloodthirst}: Zamiast tego zadaj wrogowi {Damage2} pkt obrażeń.
152205_fluff;Posłuchaj sagi o bohaterskich czynach wojowników Craite.
152205_name;Draig Bon-Dhu
152205_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij wszystkich sojuszniczych Wojowników o {Boost}.
152206_fluff;Arcydruid, Mistrz Alchemiczny, a zarazem najbardziej zrzędliwy dziad na wyspach.
152206_name;Gremista
152206_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zagraj brązową kartę Alchemii ze swojego cmentarza.
152207_fluff;A co tu kryć? Faroe to skała porośnięta sosnami, ale nam więcej nie trzeba.
152207_name;Holger Czarna Ręka
152207_tooltip;Za każdym razem, gdy zagrywasz Okręt, wzmocnij go o {Boost}.\nZa każdym razem, gdy zagrywasz Pirata, zadaj losowemu wrogowi {Damage} pkt obrażeń.
152208_fluff;Przez niektórych nazywana "Żelazną Dziewicą".
152208_name;Jutta Dimun
152208_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Jeśli Jutta Dimun jest najsilniejszą jednostką, zadaj tej jednostce {Damage} pkt obrażeń.
152209_fluff;Najpodlejszy człowiek, jakiego znało Skellige.
152209_name;Morkvarg
152209_tooltip;Gdy ta jednostka przeniesie się na cmentarz, <keyword=summon>wezwij</keyword> ją do rzędu bliskiego starcia i daj jej <keyword=doomed>Fatum</keyword>.
152210_fluff;"Oswojony"? Mój drogi chłopcze, fakt że Skelligijczycy tresują niedźwiedzie wcale nie oznacza, że są one "oswojone"…
152210_name;Zdziczały niedźwiedź
152210_tooltip;<keyword=zeal>Zapał</keyword>.\n<keyword=deploy>Rozmieszczenie</keyword>: Zyskaj <keyword=charge>ładunki</keyword> ({Charges2}) za każdego Zdziczałego Niedźwiedzia na cmentarzu.\n<keyword=order>Rozkaz</keyword>: Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=charge>Ładunki</keyword>: {Charges}.
152211_fluff;Padnij na kolana i proś Modron Freyę o łaskę.
152211_name;Błogosławieństwo
152211_tooltip;<keyword=summon>Wezwij</keyword> Wojownika ze swojego cmentarza do rzędu sojuszniczego.
152213_fluff;Cesarz też miał go za króla z przypadku. Do czasu.
152213_name;Svanrige Tuirseach
152213_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=bloodthirst>żądza krwi</keyword> {Bloodthirst}: Wzmocnij tę kartę o {Boost}.
152214_fluff;Haaaa! Za mną, kto odważny!
152214_name;Udalryk an Brokvar
152214_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=charge>Ładunki</keyword>: {Charges}.\n<keyword=bloodthirst>Żądza krwi</keyword> {Bloodthirst}: Zyskaj <keyword=zeal>zapał</keyword>.
152301_fluff;Chcesz dostać toporkiem?
152301_name;Wściekły berserker
152301_tooltip;postponed
152302_fluff;Nie lekceważ ich, nawet młodsze osobniki są niebezpieczne.
152302_name;Berserker maruder
152302_tooltip;postponed
152303_fluff;Przyniosę klanowi Craite chwałę, a moje imię będą sławić w pieśniach!
152303_name;Wojownik an Craite
152303_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń. Jeśli zagrywasz tę jednostkę z cmentarza, zamiast tego zadaj {Damage2} pkt obrażeń.
152304_fluff;Polujemy, a jakże. Tylko zwierzyna na Spikeroog licha…
152304_name;Łowca Brokvar
152304_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=charge>Ładunki</keyword>: {Charges}.\nZyskaj <keyword=charge>ładunki</keyword> ({Charges2}) za każdym razem, gdy <keyword=discard>odrzucasz</keyword> kartę.
152305_fluff;W ich oczach widzę strach. Boją się... Za mną! Za klan Dimun!
152305_name;Pirat Dimun
152305_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Przenieś wierzchnią kartę ze swojej talii na swój cmentarz.
152306_fluff;Ciągnąć razem, podnieśmy wysoko banderę!
152306_name;Kapitan Piratów
152306_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=bloodthirst>żądza krwi</keyword> {Bloodthirst}: Zadaj wrogowi {Damage} pkt obrażeń.
152307_fluff;Królowej strzegą najwytrwalsze i najzacieklejsze tarczowniczki jakie nosiło Skellige.
152307_name;Straż Królowej
152307_tooltip;<keyword=order>Rozkaz</keyword>: Jeśli ta jednostka odniosła obrażenia, <keyword=spawn>stwórz</keyword> jej bazowy egzemplarz i <keyword=summon>wezwij</keyword> go z prawej strony.
152308_fluff;Czyny wojowników klanu Heymaey przejdą do wieczności.
152308_name;Skald Heymaey
152308_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=discard>Odrzuć</keyword> kartę, następnie dobierz kartę.
152309_fluff;Uciec im? Na wodach Skellige? Powodzenia.
152309_name;Drakkar Dimun
152309_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj tej jednostce i wrogowi po {Damage} pkt obrażeń.\n<keyword=cooldown>Odnowienie</keyword>: {Cooldown}.
152310_fluff;Modron Freya, Wielka Matka, jest boginią miłości, urody i urodzaju.
152310_name;Ofiara dla Freyi
152310_tooltip;Zagraj brązową jednostkę ze swojego cmentarza.
152311_fluff;Zapamiętaj moje słowa, dobra tarcza może uratować ci życie.
152311_name;Zbrojmistrz
152311_tooltip;<keyword=order>Rozkaz</keyword>: Wzmocnij sojusznika o {Boost}.\n<keyword=charge>Ładunki</keyword>: {Charges}.\nZyskaj <keyword=charge>ładunki</keyword> ({Charges2}) za każdym razem, gdy zagrywasz Wojownika.
152312_fluff;Miecz to broń kobiet. Spraw sobie topór.
152312_name;Topornik Tuirseach
152312_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zniszcz wroga o sile nie większej niż połowa jego siły bazowej.
152313_fluff;Dla przyjaciół mamy serce, a dla wrogów topór. Pamiętaj o tym.
152313_name;Harcownicy Tuirseach
152313_tooltip;Gdy ta jednostka zostanie <keyword=discard>odrzucona</keyword>, <keyword=summon>wezwij</keyword> ją ze swojego cmentarza do rzędu bliskiego starcia.
152314_fluff;Mówi się, że kiedy drakkary wypływają na rejzę, serce Hemdalla rośnie.
152314_name;Drakkar Bojowy
152314_tooltip;Za każdym razem, gdy twój przeciwnik zagrywa jednostkę, zadaj jej {Damage} pkt obrażeń.
152315_fluff;Trafiasz pędzący cel z dwustu kroków? Ja też. W czasie sztormu.
152315_name;Łucznik Brokvar
152315_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zadaj wrogowi obrażenia równe liczbie rannych jednostek po stronie przeciwnika.
152316_fluff;Człowiek, drzewo, dla skelligijskiego topora wszystko jedno.
152316_name;Zamaszysty cios
152316_tooltip;Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=bloodthirst>Żądza krwi</keyword> {Bloodthirst}: Zamiast tego zadaj jednostce {Damage2} pkt obrażeń.
152317_fluff;Wyklepie się.
152317_name;Płatnerz an Craite
152317_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojusznika o {Boost}. Jeśli to Wojownik, zamiast tego wzmocnij go o {Boost2}.
152318_fluff;Rozbiją się o nasze tarcze, jak morze o brzeg.
152318_name;Tarczowniczka Drummond
152318_tooltip;Przy następnym zranieniu tej jednostki <keyword=summon>wezwij</keyword> jej egzemplarz ze swojej talii do tego rzędu.
152402_fluff;Kiedy nadejdzie Czas Białego Zimna, Hemdall wezwie nas do walki.
152402_name;Hemdall
152402_tooltip;Za każdym razem, gdy sojuszniczy Wojownik zada obrażenia wrogowi, wzmocnij tę jednostkę o liczbę zadanych obrażeń.
152403_fluff;"E, za duży jak na finwala. To płetwal." "Płetwal? Z takim krótkim pyskiem? Chyba ci odbiło po tych ziołach!"
152403_name;Maligna
152403_tooltip;Rozdziel {Damage} pkt obrażeń losowo pomiędzy wszystkie jednostki w rzędzie przeciwnika.
152405_fluff;Pierwsza godzina niedźwiedź śpi, druga godzina niedźwiedź chrapie, trzecia godzina niedźwiedź łapie!
152405_name;Niedźwiedź
152405_tooltip;Brak umiejętności.
152406_fluff;Aghrrrr!
152406_name;Wściekły niedźwiedź
152406_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj sojusznikowi z lewej {Damage} pkt obrażeń. Jeśli nie ma tam sojusznika, zamiast tego zadaj {Damage} pkt obrażeń tej jednostce.
153201_fluff;Zasrani czarodzieje psują nam interes… po co męczyć się godzinami przy stole operacyjnym, kiedy taka wyperfumowana pańcia może załatwić sprawę jednym ruchem ręki?
153201_name;Odnowa
153201_tooltip;<keyword=heal>Uzdrów</keyword> wszystkie jednostki w rzędzie.
153301_fluff;Okropny był to widok… posoka była wszędzie, bestia rozerwała nieszczęśnika na strzępy.
153301_name;Rozdarcie
153301_tooltip;Zadaj wszystkim jednostkom w wybranym rzędzie {Damage} pkt obrażeń.
162101_fluff;Czekam na tych, którzy chcą mnie zabić.
162101_name;Letho z Gulety
162101_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Odbierz wszystkie wymiany wrogiemu Przywódcy.
162102_fluff;Albo wrócicie z rekonesansu z informacją o formacji wroga – albo was powieszę.
162102_name;Menno Coehoorn
162102_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zagraj kartę Taktyki ze swojej talii.
162103_fluff;Nie ma problemu, którego nie da się rozwiązać skrytobójstwem.
162103_name;Vattier de Rideaux
162103_tooltip;<keyword=order>Rozkaz</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=seize>Przechwyć</keyword> <keyword=lock>zablokowaną</keyword> wrogą jednostkę.
162104_fluff;Poszukiwany za dezercję, raptus puellae, kradzież i fałszowanie dokumentów.
162104_name;Cahir Mawr Dyffryn
162104_tooltip;<keyword=melee>Bliskie starcie</keyword>: Za każdym razem, gdy wróg otrzymuje wzmocnienie, wzmocnij tę jednostkę o tyle samo.
162105_fluff;Jesteśmy wszyscy pionkami na jego szachownicy. W grze, której reguł nie znamy.
162105_name;Vilgefortz
162105_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zniszcz wrogą jednostkę, następnie przeciwnik <keyword=summon>wzywa</keyword> wierzchnią jednostkę ze swojej talii.\n<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zniszcz sojuszniczą jednostkę, następnie <keyword=summon>wezwij</keyword> wierzchnią jednostkę ze swojej talii.
162106_fluff;Blizna na twarzy przyszłej cesarzowej stanowi moje największe osiągnięcie.
162106_name;Stefan Skellen
162106_tooltip;<keyword=order>Rozkaz</keyword>: <keyword=spawn>Stwórz</keyword> i zagraj egzemplarz karty Taktyki zagranej przez ciebie w tej turze.
162107_fluff;Gorliwość Tibora jest legendarna. Wieść niesie, że dla cesarza zrobiłby nawet fikołka.
162107_name;Tibor Eggebracht
162107_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Przeciwnik <keyword=summon>wzywa</keyword> wierzchnią jednostkę ze swojej talii do losowego wrogiego rzędu.
162108_fluff;Astrologia, hydromancja, haruspicja, ceromancja. Owomancja, tuframancja, metroskopia, brontoskopia…
162108_name;Xarthisius
162108_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=reveal>Ujawnij</keyword> losową kartę ze swojej talii. Jeśli to jednostka, wzmocnij tę kartę o siłę ujawnionej i wtasuj ją z powrotem. Jeśli jest to Artefakt lub karta specjalna, zagraj ją.
162201_fluff;Kula ognia? Oczywiście. Co tylko Wasza Cesarska Mość sobie życzy.
162201_name;Albrich
162201_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Przenieś dowolną kartę ze swojej talii na jej szczyt. Jeśli to jednostka, wzmocnij ją o {Boost}.
162202_fluff;Nilfgaardzcy czarodzieje mają do wyboru serwilizm – lub szafot.
162202_name;Assire var Anahid
162202_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Wtasuj kartę z cmentarza przeciwnika do jego talii.\n<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Wtasuj kartę ze swojego cmentarza do swojej talii.
162203_fluff;Talent Cynthii jest olbrzymi. Trzeba jej krótszej smyczy.
162203_name;Cynthia
162203_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=spawn>Stwórz</keyword> Strażnika i umieść go na szczycie talii przeciwnika.
162204_fluff;To nie są ręce żadnej ekscelencji, tylko rolnika. Więc rozmawiajmy jak chłop z chłopem.
162204_name;Peter Saar Gwynlew
162204_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Przywróć jednostce jej siłę bazową.
162205_fluff;Ach, miło rzucić wreszcie jakieś zaklęcie…
162205_name;Fringilla Vigo
162205_tooltip;<keyword=order>Rozkaz</keyword>: <keyword=reveal>Ujawnij</keyword> losową kartę specjalną z talii przeciwnika, następnie <keyword=spawn>stwórz</keyword> i zagraj jej egzemplarz.
162206_fluff;Jazda do roboty, chamy!
162206_name;Sweers
162206_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń.\nZwiększ obrażenia tej jednostki o {Damage2} za każdą <keyword=reveal>ujawnioną</keyword> przez ciebie kartę.
162207_fluff;Lubię bawić się ogniem. Zwłaszcza z Nordlingami.
162207_name;Vanhemar
162207_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zniszcz <keyword=lock>zablokowaną</keyword> wrogą jednostkę.
162208_fluff;Letho ma plan… co mogłoby pójść źle?
162208_name;Egan
162208_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: <keyword=lock>Zablokuj</keyword> wrogą jednostkę.\nJeśli Serrit znajduje się w twojej ręce, <keyword=lock>zablokuj</keyword> wszystkie egzemplarze tej wrogiej jednostki w ręce, talii i na polu bitwy.
162209_fluff;Robimy co musimy, nie wstydzę się tego.
162209_name;Serrit
162209_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń. Jeśli w twojej ręce jest Egan, zamiast tego zadaj wrogowi {Damage2} pkt obrażeń.
162210_fluff;Mężczyznę trzeba stale uwodzić tajemniczością i wyrafinowaniem.
162210_name;Cantarella
162210_tooltip;<keyword=spying>Szpieg</keyword>.\n<keyword=deploy>Rozmieszczenie</keyword>: Zagraj wierzchnią kartę z talii przeciwnika.
162211_fluff;Diuk de Wett dowodził grupą "Verden" w sposób, dla którego określenie "nieudolny" jest wybitnie za delikatne.
162211_name;Joachim de Wett
162211_tooltip;<keyword=spying>Szpieg</keyword>.\n<keyword=deploy>Rozmieszczenie</keyword>: Zagraj wierzchnią jednostkę niebędącą <keyword=spying>szpiegiem</keyword> ze swojej talii, następnie wzmocnij ją o {Boost}.
162212_fluff;Oto nadchodzi interes cesarstwa, pomyślał. Fałszywa princessa, fałszywa królowa Cintry. Fałszywa władczyni ujścia rzeki Yarry, na której tak zależy cesarstwu.
162212_name;Fałszywa Cirilla
162212_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Przenieś wroga do drugiego rzędu.\n<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zniszcz wrogi Artefakt.
162213_fluff;Wasza wysokość... - jęknął seneszal, na którego nikt do tej pory zdawał się nie zwracać uwagi. - Dopraszam się łaski...
162213_name;Ceallach Dyffryn
162213_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Usuń wszystkie statusy wszystkich jednostek na polu bitwy.
162301_fluff;Zatruć studnie? Ależ... To by było niehonorowe!
162301_name;Daerlańscy Piechurzy
162301_tooltip;Gdy <keyword=reveal>ujawnisz</keyword> tę jednostkę, <keyword=summon>wezwij</keyword> ją ze swojej talii do losowego sojuszniczego rzędu.
162302_fluff;Historycy mogą spierać się nad tym, czy sianie zarazy wśród obrońców jest etyczne. Dla nas istotna jest przede wszystkim efektywność.
162302_name;Siewca zarazy
162302_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: <keyword=spawn>Stwórz</keyword> i zagraj Krowie Truchło.
162303_fluff;Północ nie posiada niczego, czym mogłaby nas zaskoczyć.
162303_name;Zwiadowca
162303_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=reveal>Ujawnij</keyword> losową jednostkę z talii przeciwnika i wzmocnij tę kartę o siłę ujawnionej.
162304_fluff;Tobie nic już nie może zaszkodzić, więc…
162304_name;Terapia eksperymentalna
162304_tooltip;Zagraj brązową jednostkę z cmentarza przeciwnika.
162305_fluff;Zawsze celuję w kolano.
162305_name;Kusznik Deithwen
162305_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń, następnie <keyword=reveal>ujawnij</keyword> losową jednostkę z obu talii. Jeśli twoja jest silniejsza, powtórz umiejętność <keyword=deploy>rozmieszczenia</keyword>.
162306_fluff;Nie wiem skąd ta nazwa, nigdy nie widziałem skorpiona, który miota wybuchowe pociski na odległość tysiąca kroków...
162306_name;Ognisty Skorpion
162306_tooltip;<keyword=order>Rozkaz</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zadaj jednostce {Damage} pkt obrażeń.\n<keyword=charge>Ładunki</keyword>: {Charges}.\nDaj tej jednostce <keyword=charge>ładunki</keyword> ({Charges2}) za każdym razem, gdy zagrywasz kartę Taktyki.
162307_fluff;Brygada Impera nigdy się nie poddaje. Nigdy.
162307_name;Brygada Impera
162307_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: <keyword=summon>Wezwij</keyword> do tego rzędu egzemplarz tej jednostki ze swojej talii.
162308_fluff;Członkowie fanatycznej gwardii cesarskiej walczą do ostatniego.
162308_name;Egzekutor Impery
162308_tooltip;<keyword=order>Rozkaz</keyword>: Zadaj wrogowi {Damage} pkt obrażeń.\n<keyword=charge>Ładunki</keyword>: {Charges}.\nDaj tej jednostce <keyword=charge>ładunki</keyword> ({Charges2}) za każdym razem, gdy zagrywasz <keyword=spying>szpiega</keyword>.
162309_fluff;Cesarz nauczy Północ dyscypliny.
162309_name;Sierżant Nauzikai
162309_tooltip;Za każdym razem, gdy zagrywana jest jednostka z umiejętnością <keyword=deploy>rozmieszczenia</keyword>, wzmocnij tę kartę o {Boost}.
162310_fluff;„Ci jeźdźcy... to Dziki Gon?” „Nie. Brygada Kawalerii Nauzicaa".
162310_name;Brygada Nauzicaa
162310_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wzmocnionemu wrogowi {Damage} pkt obrażeń.
162311_fluff;Złóż przysięgę wierności naszemu cesarzowi albo zgiń.
162311_name;Pikinierzy Alby
162311_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=melee>bliskie starcie</keyword>: Zadaj wrogowi obrażenia równe liczbie jednostek w drugim rzędzie przeciwnika.
162312_fluff;Śmierć i chwała!
162312_name;Włócznicy Alby
162312_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Zadaj wrogowi {Damage} pkt obrażeń. Zwiększ obrażenia o {Damage2} za każdego sąsiadującego Żołnierza.
162313_fluff;Nie można twierdzić, że cywilizacja się nie rozwija. Wszak w każdej nowej wojnie zabijają ludzi w ulepszony sposób.
162313_name;Saper
162313_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij tę kartę o {Boost}, jeśli kontrolujesz Artefakt.
162314_fluff;Ależ… przecież to się nie godzi! Nie zabijajcie posłańca!
162314_name;Emisariusz
162314_tooltip;<keyword=spying>Szpieg</keyword>.\n<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij sojusznika o {Boost}.
162315_fluff;Szpieg to trochę zbyt dużo powiedziane. Jestem raczej obserwatorem.
162315_name;Poselstwo
162315_tooltip;<keyword=create>Utwórz</keyword> i zagraj brązową jednostkę z frakcji przeciwnika.
162316_fluff;Dwie uncje calcium equum, jedna uncja rubedo…
162316_name;Alchemik
162316_tooltip;<keyword=deploy>Rozmieszczenie</keyword>, <keyword=ranged>daleki zasięg</keyword>: Zamień siłę {MaxTargets} sojuszników.
162317_fluff;„To badziewie jeszcze działa?!” „Zależy co przez to rozumiesz…"
162317_name;Mangonela
162317_tooltip;Za każdym razem, gdy <keyword=reveal>ujawnisz</keyword> kartę, zadaj losowemu wrogowi {Damage} pkt obrażeń.
162318_fluff;Synowie szlachetnych rodów, urodzeni w mieście Złotych Wież, tworzą prawdziwą elitę cesarskiej armii.
162318_name;Nilfgaardzki rycerz
162318_tooltip;<keyword=deploy>Rozmieszczenie</keyword>: Wzmocnij wroga o {Boost}. Jeśli nie ma wrogich jednostek, zniszcz tę jednostkę.
162401_fluff;Przed intruzami uzbrojonymi w miecze chronią mnie kamienne pięści. Przed uzbrojonymi w kłamstwa, żelazna logika.
162401_name;Strażnik
162401_tooltip;Brak umiejętności.
162402_fluff;Czy to ptak? Czy to gryf? Nie! To...
162402_name;Krowie truchło
162402_tooltip;<keyword=spying>Szpieg</keyword>. <keyword=doomed>Fatum</keyword>.\nPo 1 turze, na koniec tury, zniszcz tę jednostkę i jednostkę na lewo od niej.
163101_fluff;Ufni ludzie to w Nilfgaardzie gatunek zagrożony wyginięciem.
163101_name;Zdrada
163101_tooltip;Zmuś wrogą jednostkę do zadania sąsiadującym z nią jednostkom obrażeń równym jej sile.
163201_fluff;Wielu uważa, że potęga cesarstwa jest zbudowana na zdyscyplinowanej armii i posłusznych magikach. Prawda jest taka, że światem rządzi nilfgaardzki floren.
163201_name;Test lojalności
163201_tooltip;<keyword=create>Utwórz</keyword> jednostkę z talii początkowej przeciwnika, następnie ją zagraj.
2_name_lt;Gęsta mgła
2_tooltip_lt;Na początku każdej z {Counter} tur zadaj najsilniejszej jednostce w tym rzędzie {Damage} pkt obrażeń.
200008_fluff;Mag stojący za kilkudziesięcioma genialnymi wynalazkami. Umysł przerastający współczesnych... a i tak zwykle mówią o nim „ten gość od szalki”.
200008_name;Filtr Petriego
200008_tooltip;<keyword=zeal>Zapał</keyword>.\n<keyword=order>Rozkaz</keyword>: Wzmocnij sojusznika o {Boost} i daj mu <keyword=zeal>Zapał</keyword>.
200018_fluff;Zdaniem uczonych z Vicovaro człowiek jest w stanie przeżyć bez wody maksymalnie siedem dni. Dane zbierano podczas wielkiej suszy w 1262, gdy cesarz odmówił pomocy zdradzieckiej prowincji dotkniętej przez suszę.
