1_name_lt;刺骨冰霜
152301_name;暴怒的狂戰士
152301_tooltip;postponed
152302_fluff;快喝完你的湯，不然狂戰士會來把你給吞下肚。
152302_name;狂戰士掠奪者
152302_tooltip;postponed
152303_fluff;家族的吟遊詩人會世代傳頌我的功績，而你死了就會被世人遺忘！
152303_name;奎特戰士
152303_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害。若此牌從墓地打出，則改為對此牌造成 {Damage2} 點傷害。
152304_fluff;別懷疑我們的狩獵本領，只恨史派克魯格的獵物太少……
152304_name;布洛克伐獵人
152304_tooltip;<keyword=order>軍令</keyword>：對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=charge>裝填</keyword>：{Charges} 次。\n每當我方<keyword=discard>丟棄</keyword> 1 張卡牌就獲得<keyword=charge>裝填</keyword> {Charges2} 次。
152305_fluff;我看得到他們眼中的恐懼。他們怕我……害怕整個迪門家族！
152305_name;迪門海盜
152305_tooltip;<keyword=deploy>部署</keyword>：將我方牌組最上方的卡牌移動到我方墓地。
152306_fluff;加把勁把旗升起來！
152306_name;迪門海盜船長
152306_tooltip;<keyword=deploy>部署</keyword>。\n<keyword=bloodthirst>嗜血</keyword> {Bloodthirst} 張：對 1 張敵軍造成 {Damage} 點傷害。
152307_fluff;史凱利傑的女王向來由最勇猛、最兇悍的持盾女衛保護。
152307_name;德拉蒙衛隊
152307_tooltip;<keyword=order>軍令</keyword>：若此單位牌受到傷害，便<keyword=spawn>生成</keyword> 1 張該牌的基礎同名牌並<keyword=summon>召喚</keyword>至右方。
152308_fluff;海玫家族的事蹟將流芳千古。
152308_name;海玫詩人
152308_tooltip;<keyword=deploy>部署</keyword>：<keyword=discard>丟棄</keyword> 1 張卡牌，再抽取 1 張卡牌。
152309_fluff;你以為能在史凱利傑海域逃出他們的手掌心？自求多福吧。
152309_name;迪門輕型長船
152309_tooltip;<keyword=order>軍令</keyword>：對自身和 1 張敵軍造成 {Damage} 點傷害。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
152310_fluff;聖母弗蕾雅是愛、美與豐饒的女神。
152310_name;弗蕾雅的祝福
152310_tooltip;從我方墓地打出 1 張「銅色」單位牌。
152311_fluff;記住我說的：一面好盾能救你的小命。
152311_name;奎特鐵匠
152311_tooltip;<keyword=order>軍令</keyword>：提升 1 張我軍 {Boost} 點戰力。\n<keyword=charge>裝填</keyword>：{Charges} 次。\n每當我方打出 1 張「戰士」牌就獲得<keyword=charge>裝填</keyword> {Charges2} 次。
152312_fluff;婆娘才用劍，弄把斧頭吧。
152312_name;圖爾希曲斧手
152312_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：摧毀 1 張戰力小於其基礎戰力一半的敵軍。
152313_fluff;記住：我們對朋友掏心肺，對敵人揮斧頭。
152313_name;圖爾希曲好鬥份子
152313_tooltip;當此單位牌被<keyword=discard>丟棄</keyword>，便從我方墓地<keyword=summon>召喚</keyword>該牌至「近戰列」。
152314_fluff;據說只要有長船出海劫掠，漢姆多爾的內心就會澎湃激昂。
152314_name;奎特長船
152314_tooltip;只要對手打出 1 張單位牌，便對該牌造成 {Damage} 點傷害。
152315_fluff;你能射中兩百步外的移動靶？我也可以，而且還是在暴風雨中呢。
152315_name;布洛克伐弓箭手
152315_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>對 1 張敵軍造成傷害，其傷害值等同對方場上負傷的單位牌總數。
152316_fluff;對史凱利傑的斧頭來說，劈樹和砍人毫無差別。
152316_name;開腸剖肚
152316_tooltip;對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=bloodthirst>嗜血</keyword> {Bloodthirst} 張：改為對 1 張單位牌造成 {Damage2} 點傷害。
152317_fluff;你是自己討打。
152317_name;奎特盔甲匠
152317_tooltip;<keyword=deploy>部署</keyword>：提升 1 張我軍 {Boost} 點戰力。若該牌為「戰士」，則改為提升 {Boost2} 點戰力。
152318_fluff;我們的敵人會像打上嶙峋海岸的波浪一樣，因我們的盾而潰散。
152318_name;德拉蒙持盾女衛
152318_tooltip;此單位牌再受到傷害時，便從我方牌組<keyword=summon>召喚</keyword> 1 張該牌的同名牌至此列。
152402_fluff;白霜到來之時，漢姆多爾將吹響戰鬥的號角。
152402_name;漢姆多爾
152402_tooltip;每當 1 張我軍「戰士」對敵軍造成傷害，便提升自身戰力，而提升值等同該敵軍受到的傷害值。
152403_fluff;「呃，座頭鯨應該沒那麼大。那是頭長鬚鯨。」「嘴那麼短的長鬚鯨？你嗑藥草嗑昏了頭嗎！」
152403_name;神智不清
152403_tooltip;隨機分配 {Damage} 點傷害值給對方單列上所有單位牌。
152405_fluff;去獵熊吧！去抓一隻……這也太大了吧！快逃！
152405_name;老熊
152405_tooltip;無特殊能力。
152406_fluff;吼！！！
152406_name;暴怒巨熊
152406_tooltip;<keyword=deploy>部署</keyword>：對 1 張左方的我軍造成 {Damage} 點傷害。若左方沒有我軍，則改為對自身造成 {Damage} 點傷害。
153201_fluff;那些該死的女術士又搶了我們的風頭！一個婆娘揮揮手就能解決的話，誰還會選擇費時費力的辦法？
153201_name;回復
153201_tooltip;<keyword=heal>治療</keyword>單列所有單位牌。
153301_fluff;那絕對是你前所未見的恐怖場景——可憐的傢伙……屍體碎散一地，野獸則貪婪地舔食四處流淌的鮮血。
153301_name;撕裂
153301_tooltip;對某列所有單位牌造成 {Damage} 點傷害。
162101_fluff;狩魔獵人絕不會死在自己的床上。
162101_name;古雷特的雷索
162101_tooltip;<keyword=deploy>部署</keyword>：移除敵軍領導牌所有重抽。
162102_fluff;細心的偵察分隊比訓練有素的軍團更有用。
162102_name;梅諾・寇赫倫
162102_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：從我方牌組打出 1 張「戰術」。
162103_fluff;精心策劃的暗殺能解決所有麻煩。
162103_name;瓦提爾．迪．李道克斯
162103_tooltip;<keyword=order>軍令</keyword>、<keyword=melee>近戰</keyword>：<keyword=seize>奪取</keyword> 1 張被<keyword=lock>封印</keyword>的敵軍單位牌。
162104_fluff;他的雙眼在翼盔下熠熠生輝，劍刃上反射著火光。
162104_name;卡西爾．迪弗林
162104_tooltip;<keyword=melee>近戰</keyword>：每當 1 張敵軍具有提升值，便以同等提升值提升自身戰力。
162105_fluff;我們都是他棋盤上的棋子，遊戲規則卻無從得知。
162105_name;威爾吉佛茲
162105_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：摧毀 1 張敵軍單位牌，對方再<keyword=summon>召喚</keyword>自身牌組最上方的單位牌至隨機敵方列。\n<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：摧毀 1 張我軍單位牌，再<keyword=summon>召喚</keyword>我方牌組最上方的單位牌至隨機我方列。
162106_fluff;我在我們未來皇后的臉上留下了傷疤，這是我最引以為傲的成就。
162106_name;史提芬・史凱倫
162106_tooltip;<keyword=order>軍令</keyword>：<keyword=spawn>生成</keyword> 1 張我方曾在此回合中打出的「戰術」牌的同名牌並打出。
162107_fluff;提伯的忠心不容質疑。據說大帝逝世時，他鞠躬鞠到快要翻過去了。
162107_name;提伯・艾格布拉傑
162107_tooltip;<keyword=deploy>部署</keyword>：對方<keyword=summon>召喚</keyword>自身牌組最上方的單位牌至隨機敵方列。
162108_fluff;占卜術、水卜術、腸卜術、蠟卜術、蛋卜術、燼卜術、尿卜術、雷卜術……
162108_name;薩斯希烏斯
162108_tooltip;<keyword=deploy>部署</keyword>：隨機<keyword=reveal>揭示</keyword>我方牌組 1 張卡牌。若該牌為單位牌，則以該牌戰力值提升自身戰力，再將該牌放回洗牌。若該牌為「文物」或「特殊」牌，則打出該牌。
162201_fluff;火球？沒問題，陛下想要什麼都行。
162201_name;亞伯力奇
162201_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：任意將我方牌組 1 張牌移動至最上方。若該牌為單位牌，則提升該牌 {Boost} 點戰力。
162202_fluff;尼弗迦德法師也有選擇啊：投降，不然就上斷頭臺。
162202_name;艾希蕾・阿納興
162202_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：將對方墓地 1 張卡牌放入對方牌組洗牌。\n<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：將我方墓地 1 張卡牌放入我方牌組洗牌。
162203_fluff;絕不能小看辛西亞，得把她看緊點。
162203_name;辛西亞
162203_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：<keyword=spawn>生成</keyword>「守護者」並將該牌置於對方牌組最上方。
162204_fluff;這可不是什麼「閣下」該有的手，這是農夫的手，所以基本上，我們現在是農夫和農夫的對話。
162204_name;彼得．薩爾．關力
162204_tooltip;<keyword=deploy>部署</keyword>：將 1 張單位牌恢復至該牌的基礎戰力。
162205_fluff;魔法不僅至高無上，更能超越國境和所有分歧。
162205_name;芙琳吉拉・薇歌
162205_tooltip;<keyword=order>軍令</keyword>：隨機<keyword=reveal>揭示</keyword>對方牌組 1 張「特殊」牌，再<keyword=spawn>生成</keyword> 1 張該牌的同名牌並打出。
162206_fluff;別碰那女孩！我們是要抓她，但我們不是野蠻人。
162206_name;雜碎
162206_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害。\n只要我方已<keyword=reveal>揭示</keyword> 1 張卡牌就將此單位牌受到的傷害值增加 {Damage2} 點。
162207_fluff;作為火法師，他不算……太熱烈。
162207_name;凡赫瑪
162207_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：摧毀 1 張被<keyword=lock>封印</keyword>的敵軍單位牌。
162208_fluff;雷索已有計劃……還能出什麼差錯？
162208_name;奧克斯
162208_tooltip;<keyword=deploy>部署</keyword>：<keyword=lock>封印</keyword> 1 張敵軍單位牌。\n若「瑟瑞特」位於我方手牌，則<keyword=lock>封印</keyword>該單位牌所有位於對方手牌、牌組和場上的同名牌。
162209_fluff;這是我們必須做的，我並不為此感到羞愧。
162209_name;瑟瑞特
162209_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害。若「奧克斯」在我方手牌，則改為對該單位牌造成 {Damage2} 點傷害。
162210_fluff;男人渴望誘惑，保持神秘與優雅的舉止都相當管用。
162210_name;坎塔蕾拉
162210_tooltip;<keyword=spying>臥底</keyword>。\n<keyword=deploy>部署</keyword>：打出對方牌組最上方的卡牌。
162211_fluff;用「不稱職」來描述維特公爵帶領弗登軍團的方式，還真是太過輕描淡寫了。
162211_name;裘金．維特
162211_tooltip;<keyword=spying>臥底</keyword>。\n<keyword=deploy>部署</keyword>：打出我方牌組最上方非<keyword=spying>臥底</keyword>的單位牌，再提升該牌 {Boost} 點戰力。
162212_fluff;「就是她」他心想，「我們帝國的權益、冒牌公主、冒牌辛特拉女王。亞拉河口是帝國未來的命脈，但統治者卻是個冒牌貨。」
162212_name;冒牌希里
162212_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：將 1 張敵軍移動至另一列。\n<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：摧毀 1 張敵軍「文物」。
162213_fluff;「陛下……」完全被視為隱形人的總管脫口而出。\n「恕臣斗膽，但卡希爾……吾兒……」
162213_name;契拉克．迪弗林
162213_tooltip;<keyword=deploy>部署</keyword>：移除場上所有單位牌的狀態。
162301_fluff;我在布雷班特軍事學院學到了不少東西，比如洗馬鈴薯。
162301_name;達蘭士兵
162301_tooltip;當我方<keyword=reveal>揭示</keyword>此單位牌，就從我方牌組<keyword=summon>召喚</keyword>此牌至隨機我方列。
162302_fluff;在被圍城的都市裡散佈瘟疫究竟道不道德，就交給歷史學家來定論吧。我們只在乎效果而已。
162302_name;投屍機
162302_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：<keyword=spawn>生成</keyword> 1 張「牛屍」並打出。
162303_fluff;北方佬耍不出花招了。
162303_name;偵查兵
162303_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：隨機<keyword=reveal>揭示</keyword>對方牌組中 1 張單位牌，並以該牌戰力值提升自身戰力。
162304_fluff;好吧……至少你已經死透了……
162304_name;實驗療法
162304_tooltip;從對方墓地打出 1 張「銅色」單位牌。
162305_fluff;我只瞄膝蓋，一向如此。
162305_name;戴斯文強弩手
162305_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害，再隨機<keyword=reveal>揭示</keyword>雙方牌組中各 1 張單位牌。若我方的卡牌戰力較大，則重複發動<keyword=deploy>部署</keyword>能力。
162306_fluff;只聞其名還以為是某種肥大的紅色節肢動物，其實這是一種能造成大規模破壞的精密武器……
162306_name;火蠍
162306_tooltip;<keyword=order>軍令</keyword>、<keyword=ranged>遠程</keyword>：對 1 張單位牌造成 {Damage} 點傷害。\n<keyword=charge>裝填</keyword>：{Charges} 次。\n每當我方打出 1 張「戰術」牌就獲得<keyword=charge>裝填</keyword> {Charges2} 次。
162307_fluff;帝國旅絕不投降，想都別想。
162307_name;帝國旅
162307_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：從我方牌組<keyword=summon>召喚</keyword> 1 張此單位牌的同名牌至此列。
162308_fluff;大帝最忠誠的貼身護衛，誓死保衛大帝的安全。
162308_name;帝國近衛精兵
162308_tooltip;<keyword=order>軍令</keyword>：對 1 張敵軍造成 {Damage} 點傷害。\n<keyword=charge>裝填</keyword>：{Charges} 次。\n每當我方打出 1 張<keyword=spying>臥底</keyword>單位牌就獲得<keyword=charge>裝填</keyword> {Charges2} 次。
162309_fluff;大帝會教北方人些規矩的。
162309_name;那烏西卡中士
162309_tooltip;每當 1 張具有<keyword=deploy>部署</keyword>的單位牌被打出，就提升自身 {Boost} 點戰力。
162310_fluff;我們被稱作死神之顱。想知道為什麼嗎？
162310_name;那烏西卡旅
162310_tooltip;<keyword=deploy>部署</keyword>：對 1 張獲得提升的敵軍造成 {Damage} 點傷害。
162311_fluff;宣誓效忠吾皇恩希爾．恩瑞斯……不然就受死吧。
162311_name;阿爾巴槍兵
162311_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：對 1 張敵軍造成傷害，而傷害值等同對方其他列上的單位牌總數。
162312_fluff;為了帝國，視死如歸！
162312_name;阿爾巴矛兵
162312_tooltip;<keyword=deploy>部署</keyword>：對 1 張敵軍造成 {Damage} 點傷害。每與 1 張「士兵」相鄰，就將傷害值提升 {Damage2} 點。
162313_fluff;想要文明進步的錚錚鐵證？看戰爭就好，現在大家更會自相殘殺了。
162313_name;戰鬥工兵
162313_tooltip;<keyword=deploy>部署</keyword>：若我方控制 1 張「文物」，便提升自身 {Boost} 點戰力。
162314_fluff;但是……這樣不對啊！兩國交兵不斬來使！
162314_name;特使
162314_tooltip;<keyword=spying>臥底</keyword>。\n<keyword=deploy>部署</keyword>：提升 1 張我軍 {Boost} 點戰力。
162315_fluff;間諜？不，這麼說誇張了。我自認不過是個觀察員罷了。
162315_name;帝國外交
162315_tooltip;<keyword=create>製造</keyword> 1 張對手陣營的「銅色」單位牌並打出。
162316_fluff;兩盎司鈣素，一盎司結合劑……
162316_name;鍊金術士
162316_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：將 {MaxTargets} 張我軍的戰力進行替換。
162317_fluff;適用於投擲屍體和乾糞。
162317_name;投石車
162317_tooltip;每當我方<keyword=reveal>揭示</keyword> 1 張卡牌，便隨機對 1 張敵軍造成 {Damage} 點傷害。
162318_fluff;於金塔之城誕生、出身於貴族世家，組成帝國軍團的中流砥柱。
162318_name;尼弗迦德騎士
162318_tooltip;<keyword=deploy>部署</keyword>：提升 1 張敵軍 {Boost} 點戰力。若沒有任何敵軍單位牌，則摧毀自身。
162401_fluff;石拳用來阻止手握長劍的入侵者。鐵般的邏輯則用來阻絕滿口謊言的騙子。
162401_name;守護者
162401_tooltip;無特殊能力。
162402_fluff;鳥嗎？獅鷲獸？不對！那是……
162402_name;牛屍
162402_tooltip;<keyword=spying>臥底</keyword>。<keyword=doomed>氣數已盡</keyword>。\n1 回合後，回合結束時，摧毀此單位牌以及左邊的單位牌。
163101_fluff;對他人深信不疑的人在尼弗迦德可是瀕臨絕種的物種。
163101_name;叛國
163101_tooltip;強迫 1 張敵軍單位牌對相鄰的單位牌造成傷害，而傷害值等同該牌的戰力。
163201_fluff;許多人相信，帝國的實力在於紀律嚴明的軍隊與恪盡職守的法師。但事實上，金錢才是尼弗迦德統治世界的關鍵。
163201_name;賄賂
163201_tooltip;<keyword=create>製造</keyword> 1 張對方起始牌組中的單位牌，再打出該牌。
2_name_lt;濃霧
2_tooltip_lt;{Counter} 回合內，回合開始時，對此列最大的單位牌造成 {Damage} 點傷害。
200008_fluff;法師可以創造出各式各樣讓人嘆為觀止的發明。是世代的奇才。但通常在大陸被稱為「拿著器皿的傢伙」。
200008_name;派翠的魔藥
200008_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>：提升 1 張我軍 {Boost} 點戰力並賦予其<keyword=zeal>熱忱</keyword>。
200018_fluff;維可瓦洛的學者推斷，少了帝國的援助，遭遇乾旱的省分將流失半數人口、三分之二的牲畜，反抗的決心也會盡失。
200018_name;克拉錫熱浪
200018_tooltip;<keyword=banish>驅逐</keyword> 1 張單位牌或「文物」牌。
200019_fluff;我們不過是老頭手中的棋子，隨意被推上戰場送死，全因他們還沒老透的衝動……
200019_name;行軍令
200019_tooltip;從我方牌組打出最小的單位牌。
200020_fluff;要逼你開口，我們有的是辦法……管你是死是活。
200020_name;死靈術
200020_tooltip;從我方墓地打出 1 張「銅色」單位牌，並賦予其<keyword=doomed>氣數已盡</keyword>。
200022_fluff;除了我們的世界，外頭還有許許多多的平行時空……只要掌握正確知識，我們就能跟其他世界搭上線，召喚出超乎人類理解的生命。
200022_name;召喚之環
200022_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>：從我方牌組打出 1 張單位牌，其徵兵成本不大於「召喚之環」的<keyword=charge>裝填</keyword>次數，再移除所有<keyword=charge>裝填</keyword>。\n<keyword=charge>裝填</keyword>：{Charges2} 次。\n每回合開始時，獲得<keyword=charge>裝填</keyword> {Charge} 次。
200023_fluff;「若不慎觸及眼睛，請立即用冷水沖洗，然後開始寫遺囑。」
200023_name;蟹蜘蛛毒液
200023_tooltip;對 1 張單位牌造成 {Damage} 點傷害。若該牌被摧毀，則對該牌相鄰的單位牌造成 {Damage} 點傷害。
200026_fluff;數百年來，阿瓦拉克一直試圖反培育，想重新製造出長者之血的基因，但培育出來的精靈幼童跟勞拉的耀眼焰火相比，只能算是黯淡的小火花。
200026_name;狂獵領航員
200026_tooltip;<keyword=deploy>部署</keyword>：提升 1 張我軍單位牌 {Boost} 點戰力。若我方控制最大的單位牌，則改為提升 {Boost2} 點戰力。
200028_fluff;把鮮血和白骨獻給斯瓦玻德！！
200028_name;維伯恩
200028_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：摧毀 1 張負傷敵軍。
200030_fluff;老男爵對盜獵者從不留情。但米蘭很走運，老男爵已經死了，他的手下也成了亡命之徒。
200030_name;米蘭
200030_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：對 1 張敵軍造成 {Damage} 點傷害。\n<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：對 {MaxTargets} 張敵軍造成 {Damage2} 點傷害。
200031_fluff;他就坐在那裡盯著我看，不發一語。他的雙眸……總覺得有點像魚的眼睛。沒有眉毛、睫毛……活像兩潭深水，各沉了一顆黑色的石頭。寂靜中，他用雙眼將我生吞活剝，比他動粗更讓人不寒而慄。
200031_name;里歐・邦哈特
200031_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：摧毀 1 張戰力為 {Power} 點以上的敵軍。\n<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：摧毀 1 張「狩魔獵人」。
200032_fluff;辛特拉淪陷之後，亞卓也步上後塵，現在守衛者必須抉擇：接受尼弗迦德的管轄或者死亡。
200032_name;雷恩法．亞卓
200032_tooltip;<keyword=deploy>部署</keyword>：提升 1 張敵軍 {Boost} 點戰力，再提升自身 {Boost} 點戰力。
200033_fluff;亞瑞圖札學院的學員過著公主般的生活，任何需求都會立刻獲得滿足。因此城市裡大半居民都仰賴她們過活，包括女裁縫師、女帽商、甜點師傅、送貨小童……
200033_name;亞瑞圖札學院學員
200033_tooltip;<keyword=zeal>熱忱</keyword>。\n<keyword=order>軍令</keyword>、<keyword=ranged>遠程</keyword>：賦予 1 張我軍單位牌<keyword=charge>裝填</keyword> {Charges} 次。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
200036_fluff;你想為了偉大的全體利益而戰？戰爭就是最偉大的利益、最偉大的弊病，簡直是人類有史以來搞出最偉大的東西！
200036_name;德拉蒙好戰份子
200036_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>、<keyword=bloodthirst>嗜血</keyword> {Bloodthirst} 張：摧毀 1 張「文物」敵軍。
200037_fluff;別盯著他的眼睛，他會不高興的……
200037_name;獨眼怪
200037_tooltip;<keyword=deploy>部署</keyword>：摧毀 1 張相鄰的我軍單位牌並對 1 張敵軍造成傷害，其傷害值等同該牌戰力。
200038_fluff;根據民間傳說，若以垂死之人的鮮血灌溉土壤，它們就會破土而出。因此，發生過大屠殺、活體獻祭或凶殘謀殺的地點是它們的溫床。
200038_name;巨棘魔樹
200038_tooltip;<keyword=thrive>茁壯</keyword>。\n<keyword=deploy>部署</keyword>：隨機對 1 張敵軍造成 {Damage} 點傷害。\n<keyword=deathwish>求死</keyword>：重複發動<keyword=deploy>部署</keyword>能力。
200039_fluff;只要我們一息尚存，任何人都休想踏上多爾布雷坦納的草坪。
200039_name;多爾布雷坦納哨兵
200039_tooltip;<keyword=melee>近戰</keyword>：每當 1 張敵軍移動至另一列，就對其造成 {Damage} 點傷害。\n<keyword=ranged>遠程</keyword>：每當 1 張我軍移動至另一列，就提升該牌 {Boost} 點戰力。
200040_fluff;啊，北方人，我要被你笑死！我這把你連握都握不住了，還想拿來砍我膩？
200040_name;奎特巨劍
200040_tooltip;只要相對列上 1 張敵軍受到傷害，便提升自身 {Boost} 點戰力。
200041_fluff;並非奪城的首選，卻是搗城的上上之選。
200041_name;重弩赫爾吉
200041_tooltip;<keyword=immune>免疫</keyword>。\n<keyword=order>軍令</keyword>：此列上只要有 1 張「士兵」，便對 1 張敵軍造成 {Damage} 點傷害。
200042_fluff;在瑪哈坎的峭壁狩獵並不容易……但矮人也不是省油的燈。
200042_name;瑪哈坎掠奪者
200042_tooltip;<keyword=deploy>部署</keyword>：若此單位牌已獲得提升，則獲得<keyword=resilient>堅毅</keyword>。
200043_fluff;以前是托達洛曲家族的自傲領主，現在卻只是個喃喃自語的瘋子。
200043_name;哈洛德．杭茲瑙特
200043_tooltip;<keyword=deploy>部署</keyword>：<keyword=spawn>生成</keyword> {MaxTargets} 張「哈洛德之友」並<keyword=summon>召喚</keyword>至我方另一列。\n<keyword=order>軍令</keyword>：對 1 張我軍造成 {Damage} 點傷害。\n<keyword=cooldown>冷卻</keyword>：{Cooldown} 回合。
200044_fluff;我知道大帝誓言保護所有領土……但是在這片荒地派守駐軍，就像給墓穴女巫繫上貞操帶一樣。
200044_name;馬格尼分隊
200044_tooltip;每回合結束時，若此牌為此列上唯一的卡牌，便提升自身 {Boost} 點戰力。
200046_fluff;在我那個年代，我見證過無人能想像的奇蹟，幹過最禁忌的骯髒事。
200046_name;圖爾希曲老兵
200046_tooltip;<keyword=deploy>部署</keyword>：對自身造成 {Damage} 點傷害。
200048_fluff;我經常拿亞瑞圖札學院學員的成就與班阿德的小伙子們相比，結果往往是女孩子的成就更加亮眼。
200048_name;班阿德教師
200048_tooltip;<keyword=deploy>部署</keyword>：只要 1 張我軍有 1 次<keyword=charge>裝填</keyword>，就提升該牌 {Boost} 點戰力。
200049_fluff;不開是吧？那就再槌大力點吧。
200049_name;攻城槌
200049_tooltip;<keyword=deploy>部署</keyword>：若我方控制 1 張「士兵」，則摧毀 1 張敵軍「文物」。
200050_fluff;就算要滅了你們，我也會讓烈日光耀北方大地！
200050_name;弗林姆德
200050_tooltip;<keyword=deploy>部署</keyword>：提升 1 張「士兵」我軍及其所有同名牌 {Boost} 點戰力。
200052_fluff;有人說果亞特曾是一名聞名天下的騎士。只可惜，有一天他惹怒了湖中女神，並被變成了怪物。
200052_name;果亞特
200052_tooltip;<keyword=deathwish>求死</keyword>：對方從自身牌組<keyword=summon>召喚</keyword>最小的單位牌至相對列上。
200053_fluff;小雕像瞬間變大，規律震動的同時不斷變換自身形體和結構，宛如一縷煙霧匍匐於地面。光芒中出現動靜，似乎有東西逐漸成形。片刻，魔法圈的中心便出現一道人影。
200053_name;化器封形
200053_tooltip;<keyword=lock>封印</keyword> 1 張單位牌並將該牌戰力恢復至基礎戰力。
200055_fluff;沒人知道暗影長者的年紀到底多大，連高等吸血鬼也不曉得。他們只知道不論遇到什麼情況，絕對不能違抗長者的命令。
200055_name;暗影長者
200055_tooltip;<keyword=order>軍令</keyword>：發動 1 張我軍的<keyword=deathwish>求死</keyword>能力。\n一局開始時，更新此能力。
200056_fluff;聽過「人獸」嗎？就有點像是狼人的相反，是會變成人的野獸。
200056_name;狐妖：真身
200056_tooltip;<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：任意<keyword=create>製造</keyword> 1 張「特殊」牌。
200058_fluff;我給你三條最新且有力的線索，再加上我的間諜和宮廷女術士的協助，結果你不但沒找到我女兒，還給我帶來這個……醜八怪？
200058_name;烏馬的詛咒
200058_tooltip;<keyword=create>製造</keyword> 1 張「金色」單位牌並打出。
200062_fluff;振作點，不然妖狐就來抓你了！
200062_name;狐妖
200062_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近戰</keyword>：<keyword=lock>封印</keyword> 1 張單位牌。\n<keyword=deploy>部署</keyword>、<keyword=ranged>遠程</keyword>：解除 1 張單位牌的<keyword=lock>封印</keyword>。
200067_fluff;滿月升起時，夢魘便會從世界上的各個黑暗角落爬出。
200067_name;月光
200067_tooltip;postponed
200071_fluff;所謂外交官，就是愛用華麗詞藻但實際胸無點墨的人。
200071_name;希拉德．費茲奧耶斯泰蘭
200071_tooltip;<keyword=deploy>部署</keyword>：將對方手牌中最大的單位牌戰力設為 {Power} 點。
200073_fluff;吸血妖鳥可好得很呢。的確，牠偶爾會去亂咬人，但習慣就沒什麼大不了的了。
200073_name;雅妲：吸血妖鳥
200073_tooltip;<keyword=deploy>部署</keyword>：若我方控制最大的單位牌，則對 1 張敵軍造成 {Damage} 點傷害。
200078_fluff;先想像一坨黏土。為了做出形狀，我們必須先弄濕黏土以避免龜裂。試煉的前半段就是這個道理。也可以說，要讓身體徹底敞開，只有這樣突變誘發物才能發生作用，並塑造出狩魔獵人。
200078_name;青草試煉
200078_tooltip;提升 1 張單位牌 {Boost} 點戰力。若該牌不是「狩魔獵人」，則先對其造成 {Damage} 點傷害。
200079_fluff;這個咒語可以讓你看到亡者生前最後的片刻……前提是施咒過程沒奪走你的小命。
200079_name;漢魔芬的藍色夢境
200079_tooltip;從對方墓地打出 1 張單位牌，並賦予其<keyword=doomed>氣數已盡</keyword>。
200080_fluff;嗯？怎麼了嗎？鹿肉對你來說腥味太重了嗎？小公主？
200080_name;夏維・莫藍
200080_tooltip;<keyword=melee>近戰</keyword>：每當此單位牌具有提升值，就額外提升此單位牌 {Boost} 點戰力。
200081_fluff;「在史凱利傑，我們不會把精明的女人燒死……而是聽取她們的建議。」
200081_name;海玫：草藥醫生
