1_name_lt;刺骨冰霜
152307_tooltip;<keyword=order>指令：</keyword>若受到伤害，则<keyword=spawn>生成</keyword>自身的 1 张原始同名牌，并将其<keyword=summon>召唤</keyword>至自身右侧。
152308_fluff;海玫家族的事迹将流芳千古。
152308_name;海玫家族诗人
152308_tooltip;<keyword=deploy>部署：</keyword><keyword=discard>丢弃</keyword> 1 张牌，随后抽 1 张牌。
152309_fluff;你以为能在史凯利格海域逃出他们的手掌心？自求多福吧。
152309_name;迪门家族轻型长船
152309_tooltip;<keyword=order>指令：</keyword>对自身和 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
152310_fluff;圣母弗蕾雅是爱、美与丰饶的女神。
152310_name;弗蕾雅的祝福
152310_tooltip;从己方墓场打出 1 个铜色单位。
152311_fluff;“记住我的话：一面好盾能救你的小命。”
152311_name;奎特家族盾牌匠
152311_tooltip;<keyword=order>指令：</keyword>使 1 个友军单位获得 {Boost} 点增益。\n<keyword=charge>充能：</keyword>{Charges}。\n己方每打出 1 张“战士”牌，便获得<keyword=charge>充能</keyword> +{Charges2}。
152312_fluff;“小姑娘才用剑，弄把斧头吧。”
152312_name;图尔赛克家族斧兵
152312_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>摧毁 1 个不高于自身基础战力一半的敌军单位。
152313_fluff;“记好了：我们对朋友掏心窝，对敌人挥斧子。”
152313_name;图尔赛克家族好斗分子
152313_tooltip;若被<keyword=discard>丢弃</keyword>，则从己方墓场<keyword=summon>召唤</keyword>至近战排。
152314_fluff;据说只要有长船出海劫掠，汉姆多尔就会心潮澎湃。
152314_name;奎特家族作战长船
152314_tooltip;对方每打出 1 个单位，便对其造成 {Damage} 点伤害。
152315_fluff;“你能射中两百步外的移动靶吗？我能，而且是在暴风雨中。”
152315_name;布洛克瓦尔家族弓箭手
152315_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>对 1 个敌军单位造成伤害，数值等同于其半场受伤单位的数量。
152316_fluff;砍树打架都十分好用，他们一直用它。
152316_name;巨斧挥击
152316_tooltip;对 1 名单位造成 {Damage} 点伤害。\n<keyword=bloodthirst>嗜血：</keyword>{Bloodthirst}，改为造成 {Damage2} 点伤害。
152317_fluff;“你是讨打。”
152317_name;奎特家族盔甲匠
152317_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军单位获得 {Boost} 点增益。若其为“战士”牌，则改为使其获得 {Boost2} 点增益。
152318_fluff;“我们的敌人会像打上嶙峋海岸的波浪一样，倒在我们的盾前。”
152318_name;德拉蒙家族持盾女卫
152318_tooltip;下次受到伤害时，从己方牌组<keyword=summon>召唤</keyword> 1 张同名牌至同排。
152402_fluff;白霜到来之时，汉姆多尔将吹响战斗的号角。
152402_name;汉姆多尔
152402_tooltip;每有 1 个友军“战士”单位对敌军单位造成伤害，则自身获得该伤害量的增益。
152403_fluff;“呃，座头鲸应该没那么大。那是头长须鲸。”“嘴那么短的长须鲸？你被药草冲昏了头吗！”
152403_name;幻觉
152403_tooltip;对对方单排所有单位造成共计 {Damage} 点伤害，由它们随机分摊。
152405_fluff;“去猎熊吧！去抓上一只——这、这只也太大了吧！快跑！！”
152405_name;老熊
152405_tooltip;无特殊能力。
152406_fluff;“吼！！！”
152406_name;暴怒的熊
152406_tooltip;<keyword=deploy>部署：</keyword>对左侧的 1 个友军单位造成 {Damage} 点伤害。若左侧没有友军，则自身承受 {Damage} 点伤害。
153201_fluff;“那些该死的女术士又抢咱们的风头！只要几个年轻姑娘挥挥手就能解决的话，谁还选择这么费时费力的办法？”
153201_name;回复
153201_tooltip;<keyword=heal>治愈</keyword>单排所有单位。
153301_fluff;那绝对是你前所未见的恐怖场景——可怜的家伙……躺倒在地，任凭怪兽肆意摆布。
153301_name;撕裂
153301_tooltip;对单排所有单位造成 {Damage} 点伤害。
162101_fluff;猎魔人绝不会死在自己的床上。
162101_name;古雷特的雷索
162101_tooltip;<keyword=deploy>部署：</keyword>移除对方领袖的所有重新抽牌机会。
162102_fluff;“细心的侦察分队比训练有素的军团更管用。”
162102_name;门诺·库霍恩
162102_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>从己方牌组打出 1 张“谋略”牌。
162103_fluff;“精心策划的暗算能解决所有麻烦。”
162103_name;瓦提尔·德·李道克斯
162103_tooltip;<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword><keyword=seize>抓捕</keyword> 1 个被 <keyword=lock>锁定</keyword>的敌军单位。
162104_fluff;他的双眼在翼盔下熠熠生辉，剑刃上反射着火光。
162104_name;卡西尔·迪弗林
162104_tooltip;<keyword=melee>近战：</keyword>每有 1 个敌军单位获得增益，则自身获得等量的增益。
162105_fluff;“我们都是他棋盘上的棋子，而这棋局的规则，我们一无所知。”
162105_name;威戈佛特兹
162105_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>摧毁 1 个敌军单位，随后对方<keyword=summon>召唤</keyword>其牌组顶端的单位至其半场随机一排。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>摧毁 1 个友军单位，随后<keyword=summon>召唤</keyword>己方牌组顶端的单位至己方随机一排。
162106_fluff;“我在我们未来皇后的脸上留下了伤疤，这是我最引以为傲的成就。”
162106_name;史提芬·史凯伦
162106_tooltip;<keyword=order>指令：</keyword><keyword=spawn>生成</keyword>并打出本回合打出过的 1 张“谋略”牌的同名牌。
162107_fluff;蒂博尔以狂热的忠诚而闻名。据说皇帝驾崩时，他深深地鞠躬致敬，几乎可以说贴在了地上。
162107_name;蒂博尔·艾格布拉杰
162107_tooltip;<keyword=deploy>部署：</keyword>对方<keyword=summon>召唤</keyword>其牌组顶端的单位牌至其半场随机一排。
162108_fluff;占卜术、水卜术、肠卜术、蜡卜术、蛋卜术、烬卜术、尿卜术、雷卜术……
162108_name;沙斯希乌斯
162108_tooltip;<keyword=deploy>部署：</keyword><keyword=reveal>揭示</keyword>己方牌组随机 1 张牌。若它为单位牌，则自身获得其战力的增益，并将其洗回。若为“神器”或“特殊”牌，则直接打出。
162201_fluff;“火球？没问题。陛下想要什么都行。”
162201_name;亚伯力奇
162201_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>将己方牌组中的任一牌移至顶端，若它为单位牌，则使其获得 {Boost} 点增益。
162202_fluff;尼弗迦德法师也有选择：要么服从，要么上断头台。
162202_name;艾希蕾·阿纳兴
162202_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>将对方墓场中 1 张牌洗回其牌组。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>将己方墓场中 1 张牌洗回己方牌组。
162203_fluff;决不能轻视辛西亚，必须把她看紧点儿。
162203_name;辛西亚
162203_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=spawn>生成</keyword>“魔像守卫”，并置于对方牌组顶端。
162204_fluff;“这双手不属于什么‘阁下’，只属于一介农夫。所以这是农夫与农夫间的对话。”
162204_name;彼得·萨尔格温利
162204_tooltip;<keyword=deploy>部署</keyword>，恢复 1 个单位的战力至基础值。
162205_fluff;“魔法的价值高于一切，高于所有争论和敌意。”
162205_name;芙琳吉拉·薇歌
162205_tooltip;<keyword=order>指令：</keyword><keyword=reveal>揭示</keyword>对方牌组的 1 张随机“特殊”牌，随后<keyword=spawn>生成</keyword>并打出 1 张它的同名牌。
162206_fluff;“别碰那女孩！听明白没，你们这群乡巴佬？”
162206_name;斯维尔
162206_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n己方每<keyword=reveal>揭示</keyword> 1 张牌，伤害便 + {Damage2}。
162207_fluff;作为火法师，他算不上……多么热烈。
162207_name;凡赫玛
162207_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>摧毁 1 个被<keyword=lock>锁定</keyword>的敌军单位。
162208_fluff;“雷索已有计划……还能出什么岔子？”
162208_name;奥克斯
162208_tooltip;<keyword=deploy>部署：</keyword><keyword=lock>锁定</keyword> 1 个敌军单位。\n若己方手牌中有“瑟瑞特”，则<keyword=lock>锁定</keyword>位于对方手牌、牌组和对方半场的所有该敌军单位的同名牌。
162209_fluff;“这是我们必须做的，我并不为此感到羞愧。”
162209_name;瑟瑞特
162209_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。若手牌中有“奥克斯”，则改为对该敌军单位造成 {Damage2} 点伤害。
162210_fluff;男人渴望着诱惑，神秘加优雅往往事半功倍。
162210_name;坎塔蕾拉
162210_tooltip;<keyword=spying>间谍</keyword>。\n<keyword=deploy>部署：</keyword>打出对方牌组顶端的 1 张牌。
162211_fluff;即便用“无能”来形容德·维特公爵对维登集团军的领导，都算给他面子。
162211_name;约阿希姆·德·维特
162211_tooltip;<keyword=spying>间谍</keyword>。\n<keyword=deploy>部署：</keyword>打出己方牌组顶端的非<keyword=spying>间谍</keyword>单位牌，并使其获得 {Boost} 点增益。
162212_fluff;“她来了，”他心想，“皇帝的联姻对象。冒牌公主、冒牌的辛特拉女王、冒牌的雅鲁加河口统治者，也是帝国未来的命脉。”
162212_name;冒牌希里
162212_tooltip;<keyword=deploy>部署：</keyword>，<keyword=melee>近战：</keyword>将 1 个敌军单位移至所在半场的其他排。\n<keyword=deploy>部署：</keyword>，<keyword=ranged>远程：</keyword>摧毁 1 个敌军神器。
162213_fluff;“陛下……”皇家总管呜咽着说。直到刚才为止，根本没人留意他。“求您发发慈悲……卡西尔……我的儿子……”
162213_name;契拉克·迪弗林
162213_tooltip;<keyword=deploy>部署：</keyword>移除战场上所有单位的所有“状态”。
162301_fluff;“我在布莱班特军事学院学到了不少东西，比如洗土豆。”
162301_name;迪尔兰士兵
162301_tooltip;被<keyword=reveal>揭示</keyword>时，从己方牌组<keyword=summon>召唤</keyword>至己方随机一排。
162302_fluff;“在攻城时使用这种手段是否妥当，这个话题还是留给史学家吧。我们只关心这法子有没有效。”
162302_name;帝国投石机
162302_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=spawn>生成</keyword>并打出 1 个“牛尸”。
162303_fluff;“北方佬耍不出花招了。”
162303_name;侦察员
162303_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=reveal>揭示</keyword>对方牌组中 1 张随机单位牌，自身获得相当于其战力的增益。
162304_fluff;“好吧……至少你不怕再被我弄死了……”
162304_name;实验药品
162304_tooltip;从对方墓场打出 1 个铜色单位。
162305_fluff;“我只瞄膝盖，一向如此。”
162305_name;戴斯文强弩手
162305_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害，随后各<keyword=reveal>揭示</keyword>双方牌组 1 个随机单位。若己方被揭示单位的战力更高，则再次触发<keyword=deploy>部署</keyword>能力。
162306_fluff;名字与实物可谓风马牛不相及，听上去它好像是某种肥大的红色甲壳生物，但其实是一种由能工巧匠精心设计的大规模杀伤性武器……
162306_name;火蝎攻城弩
162306_tooltip;<keyword=order>指令</keyword>，<keyword=ranged>远程：</keyword>对 1 个单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{Charges}。\n己方每打出 1 张“谋略”牌，便获得<keyword=charge>充能</keyword> +{Charges2}。
162307_fluff;近卫军绝不投降，绝不。
162307_name;近卫军
162307_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>从己方牌组<keyword=summon>召唤</keyword> 1 张同名牌至同排。
162308_fluff;皇帝最忠诚的贴身护卫，誓死保卫皇帝的安全。
162308_name;近卫军铁卫
162308_tooltip;<keyword=order>指令：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=charge>充能：</keyword>{Charges}。\n己方每打出 1 个<keyword=spying>间谍</keyword>单位，便获得<keyword=charge>充能</keyword> +{Charges2}。
162309_fluff;“皇帝会教北方人懂点儿规矩的。”
162309_name;那乌西卡旅中士
162309_tooltip;每有 1 个拥有<keyword=deploy>部署</keyword>能力的单位被打出，自身便获得 {Boost} 点增益。
162310_fluff;“我们被称作死神头。想知道为什么吗？”
162310_name;那乌西卡旅
162310_tooltip;<keyword=deploy>部署：</keyword>对 1 个受到增益的敌军单位造成 {Damage} 点伤害。
162311_fluff;“宣誓效忠吾皇恩希尔·恩瑞斯……不然就受刑吧！”
162311_name;阿尔巴师枪兵
162311_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位造成伤害，数值等同于其半场另一排的单位数量。
162312_fluff;“为了帝国，至死不渝！”
162312_name;阿尔巴师矛兵
162312_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。每有 1 张相邻的“士兵”牌，则伤害 +{Damage2}。
162313_fluff;战争是文明进步的确凿证据——看看吧，现在大伙儿打仗更有效率了。
162313_name;作战工程师
162313_tooltip;<keyword=deploy>部署：</keyword>若己方控制神器，则自身获得 {Boost} 点增益。
162314_fluff;“但是……这样不对啊！两国交兵不斩来使！”
162314_name;特使
162314_tooltip;<keyword=spying>间谍</keyword>。\n<keyword=deploy>部署：</keyword>使 1 个友军单位获得 {Boost} 点增益。
162315_fluff;“间谍？不，这么说就太过啦。我觉得自己不过是个观察员而已。”
162315_name;帝国外交
162315_tooltip;<keyword=create>创造</keyword>并打出对方阵营的 1 张铜色单位牌。
162316_fluff;“两盎司钙素，一盎司结合剂……”
162316_name;炼金术士
162316_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>将 {MaxTargets} 个友军单位的战力互换。
162317_fluff;适用于投掷残骸和干粪。
162317_name;射石机
162317_tooltip;己方每<keyword=reveal>揭示</keyword> 1 张牌，便对 1 个随机敌军单位造成 {Damage} 点伤害。
162318_fluff;出自名门望族，生于金塔之城，组成帝国的精锐部队。
162318_name;尼弗迦德骑士
162318_tooltip;<keyword=deploy>部署：</keyword>使 1 个敌军单位获得 {Boost} 点增益。若没有敌军单位，则摧毁自身。
162401_fluff;石拳阻挡刀剑，逻辑战胜谎言。
162401_name;魔像守卫
162401_tooltip;无特殊能力。
162402_fluff;“那是只鸟？还是头狮鹫？不对！那是……”
162402_name;牛尸
162402_tooltip;<keyword=spying>间谍</keyword>。<keyword=doomed>佚亡</keyword>\n1 回合后，在回合结束时，摧毁自身和左侧的单位。
163101_fluff;在尼弗迦德，可信之人少之又少。
163101_name;通敌
163101_tooltip;迫使 1 个敌军单位对与其相邻单位造成伤害，数值等同于该敌军单位的战力。
163201_fluff;许多人相信，帝国的实力在于纪律严明的军队与恪尽职守的法师。但事实上，金钱才是尼弗迦德统治世界的关键。
163201_name;贿赂
163201_tooltip;<keyword=create>创造</keyword>对方起始牌组的 1 张单位牌，并将其打出。
2_name_lt;蔽日浓雾
2_tooltip_lt;{Counter} 回合内，在回合开始时，对同排战力最高的单位造成 {Damage} 点伤害。
200008_fluff;这位法师创造了众多发明。同时代无可争议的天才。在大陆之间享有"有为青年"的美名。
200008_name;佩特里的魔药
200008_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>使 1 个友军单位获得 {Boost} 点增益和<keyword=zeal>狂热</keyword>。
200018_fluff;维可瓦罗学者认定，缺少了帝国的援助，饱受干旱困扰的行省会失去一半的人口，三分之二的牲畜，以及全部的反叛意志。
200018_name;科拉兹热浪
200018_tooltip;<keyword=banish>放逐</keyword> 1 个单位或 1 个神器。
200019_fluff;“我们只不过是老头子们的棋子，为他们腐朽的妄想命丧沙场……”
200019_name;行军令
200019_tooltip;从己方牌组打出战力最低的单位。
200020_fluff;“无论怎样……我们都有办法叫你开口。”
200020_name;死灵术
200020_tooltip;从己方墓场打出 1 个铜色单位，并使其获得<keyword=doomed>佚亡</keyword>。
200022_fluff;在我们所处的位面之外，还存在着许许多多的位面……只要掌握了正确的知识，就可以接触并召唤远超人类想象的生物。
200022_name;召唤法阵
200022_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令：</keyword>从己方牌组打出 1 个所需招募费用不高于“召唤法阵”<keyword=charge>充能</keyword>数的单位，随后移除所有<keyword=charge>充能</keyword>。\n<keyword=charge>充能：</keyword>{Charges2}。\n每回合开始时，获得<keyword=charge>充能</keyword> +{Charges}。
200023_fluff;“若不慎接触眼部，请立即用冷水冲洗，然后起草遗嘱。”
200023_name;蟹蜘蛛毒液
200023_tooltip;对 1 个单位造成 {Damage} 点伤害。若它被摧毁，则对与其相邻的单位造成 {Damage} 点伤害。
200026_fluff;几百年来，阿瓦拉克一直试图通过回育之术重塑长者之血的基因——但由此抚育出的精灵孩子不过是萤火灯烛，全然无法与劳拉光辉耀眼的血统相提并论。
200026_name;狂猎导航员
200026_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军单位获得 {Boost} 点增益。若己方控制最强的单位，则改为使其获得 {Boost2} 点增益。
200028_fluff;“为了斯瓦勃洛！”
200028_name;维伯约恩
200028_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>摧毁 1 个受伤的敌军单位。
200030_fluff;老男爵对待偷猎者向来毫不留情。幸亏麦莉运气够好，老男爵已经死了，他的手下也成了亡命之徒。
200030_name;麦莉
200030_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>对 1 个敌军单位造成 {Damage} 点伤害。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>对 {MaxTargets} 个单位造成 {Damage2} 点伤害。
200031_fluff;“他就坐在那里，死盯着我，一言不发。他的眼睛，好像……鱼眼，没有眉毛，没有睫毛……活脱脱两颗水球包裹的黑石头。一片死寂中，他就那样凝视着我，这却比被痛打我一顿更让我不寒而栗。”
200031_name;雷欧·邦纳特
200031_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword>摧毁 1 个战力不低于 {Power} 点的敌军单位。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>摧毁 1 个“猎魔人”。
200032_fluff;辛特拉沦陷后，亚特里随即告破，这里的守军若不听任尼弗迦德人驱策，就只能去死。
200032_name;亚特里的林法恩
200032_tooltip;<keyword=deploy>部署：</keyword>使 1 个敌军单位获得 {Boost} 点增益，随后自身获得 {Boost} 点增益。
200033_fluff;这些女学员在艾瑞图萨活得像公主一样，任何怪诞的想法都能得到满足，同时半个城市都在服务于她们：裁缝、帽商、糖果商、贩夫走卒……
200033_name;艾瑞图萨学院学员
200033_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令</keyword>，<keyword=ranged>远程：</keyword>使 1 个友军单位获得<keyword=charge>充能</keyword> +{Charges}。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
200036_fluff;“为大局着想？！战争就是大局，至善至恶，没什么比它更带劲的了！”
200036_name;德拉蒙家族好战分子
200036_tooltip;<keyword=deploy>部署</keyword>、<keyword=melee>近战</keyword>、<keyword=bloodthirst>嗜血：</keyword>{Bloodthirst}，摧毁 1 个敌军神器。
200037_fluff;“别盯着它的眼睛，他不喜欢那样……”
200037_name;独眼巨人
200037_tooltip;<keyword=deploy>部署：</keyword>摧毁 1 个相邻的友军单位，并用其战力对 1 个敌军单位造成伤害。
200038_fluff;根据民间传说，它们会在亡者鲜血的浇灌下破土而出。因此在拥有黑暗过往的地方，它们长得特别茂盛。
200038_name;巨棘魔树
200038_tooltip;<keyword=thrive>成长</keyword>。\n<keyword=deploy>部署：</keyword>对 1 个随机敌军单位造成 {Damage} 点伤害。\n<keyword=deathwish>遗愿：</keyword>再次触发<keyword=deploy>部署</keyword>能力。
200039_fluff;“只要我们一息尚存，就绝不容许人类践踏多尔·布雷坦纳的绿荫。”
200039_name;多尔·布雷坦纳哨兵
200039_tooltip;<keyword=melee>近战：</keyword>每有 1 个敌军单位被移至其他排，便对其造成 {Damage} 点伤害。\n<keyword=ranged>远程：</keyword>每有 1 个友军单位被移至其他排，便使其获得 {Boost} 点增益。
200040_fluff;“啊哈哈，你真让我笑掉大牙，北方佬！怎么？我手上这把大家伙，你都不一定拿得动，还想用它对付我？”
200040_name;奎特家族巨剑士
200040_tooltip;对方同排每有 1 个敌军单位受到伤害，自身便获得 {Boost} 点增益。
200041_fluff;并非攻城的最佳选择，却是毁城的行家里手。
200041_name;重弩海尔格
200041_tooltip;<keyword=immune>免疫</keyword>。\n<keyword=order>指令：</keyword>同排每有 1 张“士兵”牌，便对 1 个敌军单位造成 {Damage} 点伤害。
200042_fluff;在玛哈坎崎岖的悬崖峭壁上狩猎可不是件简单事……但矮人们也从不轻易向危险低头。
200042_name;玛哈坎劫掠者
200042_tooltip;<keyword=deploy>部署：</keyword>若已获得增益，则获得<keyword=resilient>坚韧</keyword>。
200043_fluff;曾经是托达洛克家族的首领，如今只是一个喋喋不休的疯子。
200043_name;哈罗德·霍兹诺特
200043_tooltip;<keyword=deploy>部署：</keyword>在己方另一排<keyword=spawn>生成</keyword> {MaxTargets} 个“哈罗德的伙伴”，并将其<keyword=summon>召唤</keyword>至己方另一排。\n<keyword=order>指令：</keyword>对 1 个友军单位造成 {Damage} 点伤害。\n<keyword=cooldown>冷却：</keyword>{Cooldown}。
200044_fluff;皇帝固然应该胸怀天下……但派人守卫这么一块不毛之地，实在是浪费资源。
200044_name;马格尼师
200044_tooltip;每回合结束时，若自身为同排唯一卡牌，则获得 {Boost} 点增益。
200046_fluff;“我见人所未见，能人所不能。”
200046_name;图尔赛克家族老兵
200046_tooltip;<keyword=deploy>部署：</keyword>承受 {Damage} 点伤害。
200048_fluff;我一直拿艾瑞图萨学院的女生和班·阿德的愣头小子们作对比。结果总是姑娘们胜出。
200048_name;班·阿德导师
200048_tooltip;<keyword=deploy>部署：</keyword>选择 1 个友军单位，其每有 1 层<keyword=charge>充能</keyword>，便使其获得 {Boost} 点增益。
200049_fluff;“不肯开门是吧？那我们就再加把劲敲一敲啰。”
200049_name;攻城槌
200049_tooltip;<keyword=deploy>部署：</keyword>若己方控制 1 名“士兵”，则摧毁 1 个敌军神器。
200050_fluff;“即便要击败你们每一个人，我也要让伟大日轮照耀北境！”
200050_name;弗林姆德
200050_tooltip;<keyword=deploy>部署：</keyword>使 1 个友军“士兵”单位和其所有同名牌获得 {Boost} 点增益。
200052_fluff;据说哥亚特曾经是一位闻名遐迩的骑士。只可惜，有一天他触怒了湖中仙女，被变成了一头怪物。
200052_name;哥亚特
200052_tooltip;<keyword=deathwish>遗愿：</keyword>对方从其牌组<keyword=summon>召唤</keyword>战力最低的 1 个单位至对称排。
200053_fluff;雕像瞬间爆开，颤动不已，犹如一道在地上爬行的烟雾，变换着自己的形状。道道光芒里，有东西上下纷飞，不断成形。片刻之后，魔法圈的正中间突然现出了一道人影。
200053_name;化器封形
200053_tooltip;<keyword=lock>锁定</keyword> 1 个单位，并将其战力恢复至基础值。
200055_fluff;没有谁知道暗影长者的真实年龄，连高阶吸血鬼们也不知情。他们唯一清楚的是，无论如何也不能违背他的意愿。
200055_name;暗影长者
200055_tooltip;<keyword=order>指令：</keyword>触发 1 个友军单位的<keyword=deathwish>遗愿</keyword>能力。\n小局开始时，刷新此能力。
200056_fluff;听说过“化兽”吗？就相当于把狼人反过来：这是一种可以变成人形的怪物。
200056_name;狐妖：真身
200056_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword><keyword=create>创造</keyword>任意 1 张特殊牌。
200058_fluff;“我给了你三条确凿的线索，脉络比晨露还要清楚，就连我手下的探子和宫廷女术士都拨给你了。可你没能找到我的女儿，反而带来了这头……怪物？”
200058_name;乌马的诅咒
200058_tooltip;<keyword=create>创造</keyword>并打出 1 个金色单位。
200062_fluff;“乖乖听话，不然就让狐妖把你抓走！”
200062_name;狐妖
200062_tooltip;<keyword=deploy>部署</keyword>，<keyword=melee>近战：</keyword><keyword=lock>锁定</keyword> 1 个单位。\n<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword>移除 1 个单位的<keyword=lock>锁定</keyword>状态。
200067_fluff;满月的时候，梦魇便会从世界的各个角落匍匐而出。
200067_name;月光
200067_tooltip;待定文字
200071_fluff;所谓外交官，就是用华丽的辞藻，来透露一些只言片语。
200071_name;希拉德·费兹奥耶斯泰兰
200071_tooltip;<keyword=deploy>部署：</keyword>将对方手牌中最强单位的战力设为 {Power} 点。
200073_fluff;吸血妖鸟挺好的。当然，她会时不时地在谁的身上咬一口，但我们早就习惯了。
200073_name;雅妲：吸血妖鸟
200073_tooltip;<keyword=deploy>部署：</keyword>若己方控制最强的单位，则对 1 个敌军单位造成 {Damage} 点伤害。
200078_fluff;“想象有一团黏土。为了塑形，你首先必须把它打湿，不然就会干裂。试炼的第一步就是这样。可以说，它会开放肉体，只有这样，突变诱发物才能将其塑造成猎魔人。”
200078_name;青草试炼
200078_tooltip;增益 1 个单位至 {Boost} 点战力。若它不是猎魔人，则先对其造成 {Damage} 点伤害。
200079_fluff;这道法术可以让你见到死人生前的最后一刻……前提是你得在施法的时候活下来。
200079_name;哈马维的蓝色梦境
200079_tooltip;从对方墓场打出 1 个单位，并使其获得<keyword=doomed>佚亡</keyword>。
200080_fluff;“怎么了，公主？吃不惯野味吗？嗯？”
200080_name;泽维尔·莫兰
200080_tooltip;<keyword=melee>近战：</keyword>每当受到增益时，额外再获得 {Boost} 点增益。
200081_fluff;“在史凯利格，我们可不会把聪明的女人绑在柴火上，而是听取她们的建议。”
200081_name;海玫家族草药医生
200081_tooltip;<keyword=deploy>部署</keyword>，<keyword=ranged>远程：</keyword> <keyword=heal>治愈</keyword> 1 个友军单位 {Boost} 点战力，随后使其获得 {Boost2} 点增益。
200083_fluff;“我们的名字还是不说为好。就当我们是……主人家的朋友吧。”
200083_name;爱丽丝的同伴
200083_tooltip;<keyword=deploy>部署：</keyword>从己方牌组选择并抽 1 张牌，随后随机<keyword=discard>丢弃</keyword> 1 张牌。
200087_fluff;和猎魔人一样，多瑞加雷也热爱同怪物打交道。不过他有自己的一套分类系统。别人眼里面目可憎的食尸生物、食人魔，在他看来都特别可爱。
200087_name;多瑞加雷
200087_tooltip;<keyword=deploy>部署：</keyword><keyword=lock>锁定</keyword> 1 个单位。
200088_fluff;验尸官是个冷静、淡定的人。就算是尸体，也会精心照料。
200088_name;休伯特·雷亚克
200088_tooltip;<keyword=deploy>部署：</keyword>用本回合对敌军单位造成的伤害值增益自身。
200089_fluff;“迷路了？要迷路到其它地方去，只要别在我这儿瞎逛就行。把你的左耳对准太阳，一直往前，没多久就能走上大路。怎么？你还在等什么？”
200089_name;纳威伦
200089_tooltip;<keyword=deploy>部署：</keyword>将单排上所有单位移至所在半场的另一排。
200091_fluff;猎魔人见过看上去像议员的贼，见过看上去像乞丐的议员，也见过看上去像贼的国王。不过斯崔葛布的样子，就和大众心目中法师的形象没什么两样。
200091_name;斯崔葛布
200091_tooltip;<keyword=ranged>远程：</keyword>{Counter} 回合后，双方各抽 1 张单位牌，将其战力设为 {Power} 点。
200098_fluff;白天是维吉玛城卫兵队长。到了晚上，便化身为无情的复仇者，保卫受尽压迫的劳苦大众。
200098_name;文森特·梅斯
200098_tooltip;<keyword=zeal>狂热</keyword>。\n<keyword=order>指令</keyword>，<keyword=melee>近战：</keyword>将 1 个未受增益的敌军单位战力设为 {Power} 点。
200102_fluff;“诸神对我说话……我听见他们在暗影中的私语……”
200102_name;希姆
200102_tooltip;<keyword=deploy>部署：</keyword>与 1 个受伤的单位交换战力。
200103_fluff;备受敬仰的小史凯利格岛竞技场十冠王。
200103_name;奥拉夫
200103_tooltip;<keyword=order>指令：</keyword>“奥拉夫”获得已受伤害值 2 倍的增益。
200104_fluff;狼人？哦，不，不……比那要糟糕得多。
200104_name;乌弗海登
200104_tooltip;<keyword=deploy>部署：</keyword>对 1 个敌军单位造成其当前战力一半的伤害。
